Filename:	D:\TGAdata\„∆√ŒœÈ\20150506\10%5mm.pdid

Temperature (°„C)	Heat Flow Endo Up (mW)
60.93	4.4382
60.95	4.4386
60.97	4.4393
60.98	4.4399
61.00	4.4403
61.02	4.4409
61.03	4.4414
61.05	4.4420
61.07	4.4424
61.08	4.4427
61.10	4.4430
61.12	4.4436
61.13	4.4440
61.15	4.4448
61.17	4.4453
61.19	4.4459
61.20	4.4463
61.21	4.4470
61.23	4.4475
61.25	4.4480
61.27	4.4486
61.28	4.4492
61.30	4.4499
61.32	4.4504
61.33	4.4508
61.35	4.4510
61.37	4.4516
61.38	4.4520
61.40	4.4522
61.42	4.4528
61.43	4.4534
61.45	4.4535
61.46	4.4540
61.48	4.4546
61.50	4.4552
61.51	4.4557
61.53	4.4564
61.55	4.4569
61.57	4.4574
61.58	4.4581
61.60	4.4589
61.61	4.4594
61.63	4.4599
61.65	4.4604
61.66	4.4609
61.68	4.4614
61.70	4.4619
61.71	4.4622
61.73	4.4626
61.75	4.4631
61.77	4.4634
61.78	4.4638
61.80	4.4641
61.81	4.4645
61.83	4.4652
61.84	4.4659
61.87	4.4665
61.88	4.4674
61.90	4.4678
61.92	4.4684
61.93	4.4689
61.95	4.4695
61.96	4.4701
61.98	4.4707
62.00	4.4714
62.01	4.4721
62.03	4.4725
62.05	4.4730
62.07	4.4735
62.08	4.4739
62.10	4.4744
62.12	4.4749
62.13	4.4753
62.14	4.4757
62.16	4.4764
62.18	4.4772
62.19	4.4779
62.21	4.4787
62.23	4.4794
62.25	4.4800
62.26	4.4807
62.28	4.4812
62.30	4.4817
62.31	4.4824
62.33	4.4827
62.34	4.4834
62.36	4.4839
62.38	4.4845
62.40	4.4849
62.42	4.4853
62.43	4.4859
62.45	4.4864
62.46	4.4869
62.48	4.4875
62.49	4.4879
62.51	4.4887
62.53	4.4892
62.54	4.4900
62.56	4.4907
62.58	4.4912
62.59	4.4919
62.61	4.4925
62.63	4.4932
62.64	4.4938
62.66	4.4945
62.68	4.4949
62.69	4.4953
62.71	4.4960
62.73	4.4961
62.75	4.4967
62.76	4.4971
62.78	4.4976
62.80	4.4979
62.81	4.4987
62.83	4.4991
62.84	4.4997
62.86	4.5005
62.88	4.5012
62.90	4.5018
62.91	4.5022
62.93	4.5029
62.94	4.5036
62.96	4.5042
62.98	4.5050
62.99	4.5052
63.01	4.5061
63.03	4.5066
63.05	4.5071
63.06	4.5073
63.08	4.5079
63.09	4.5082
63.11	4.5089
63.13	4.5094
63.15	4.5098
63.16	4.5104
63.18	4.5112
63.19	4.5121
63.21	4.5127
63.23	4.5135
63.25	4.5141
63.26	4.5148
63.28	4.5154
63.30	4.5158
63.31	4.5162
63.33	4.5168
63.35	4.5173
63.36	4.5178
63.38	4.5183
63.39	4.5189
63.41	4.5193
63.43	4.5197
63.44	4.5201
63.46	4.5203
63.48	4.5209
63.50	4.5216
63.51	4.5223
63.53	4.5228
63.54	4.5236
63.56	4.5243
63.58	4.5249
63.59	4.5254
63.61	4.5259
63.63	4.5265
63.65	4.5271
63.66	4.5278
63.68	4.5282
63.70	4.5286
63.72	4.5291
63.73	4.5297
63.75	4.5301
63.76	4.5307
63.78	4.5310
63.80	4.5315
63.81	4.5320
63.83	4.5326
63.84	4.5331
63.86	4.5338
63.88	4.5345
63.89	4.5350
63.91	4.5358
63.93	4.5364
63.95	4.5369
63.97	4.5377
63.98	4.5383
64.00	4.5389
64.02	4.5396
64.03	4.5399
64.05	4.5405
64.06	4.5408
64.08	4.5412
64.09	4.5417
64.11	4.5423
64.13	4.5426
64.14	4.5432
64.16	4.5436
64.18	4.5442
64.20	4.5449
64.22	4.5456
64.23	4.5462
64.25	4.5469
64.26	4.5473
64.28	4.5477
64.30	4.5484
64.31	4.5489
64.33	4.5494
64.35	4.5501
64.36	4.5507
64.38	4.5513
64.39	4.5516
64.41	4.5520
64.43	4.5524
64.45	4.5527
64.46	4.5532
64.48	4.5536
64.50	4.5541
64.52	4.5549
64.53	4.5553
64.55	4.5559
64.56	4.5564
64.58	4.5570
64.59	4.5575
64.61	4.5580
64.63	4.5586
64.64	4.5592
64.66	4.5600
64.68	4.5604
64.70	4.5610
64.72	4.5613
64.73	4.5617
64.75	4.5624
64.76	4.5631
64.78	4.5635
64.80	4.5638
64.81	4.5644
64.83	4.5648
64.84	4.5654
64.86	4.5661
64.88	4.5664
64.89	4.5670
64.91	4.5679
64.92	4.5684
64.95	4.5692
64.96	4.5698
64.98	4.5703
65.00	4.5709
65.02	4.5715
65.03	4.5718
65.05	4.5724
65.06	4.5730
65.08	4.5735
65.09	4.5740
65.11	4.5746
65.13	4.5750
65.14	4.5757
65.16	4.5762
65.17	4.5768
65.20	4.5776
65.21	4.5782
65.23	4.5789
65.25	4.5796
65.26	4.5802
65.28	4.5807
65.30	4.5812
65.31	4.5818
65.33	4.5824
65.34	4.5831
65.36	4.5837
65.38	4.5841
65.39	4.5846
65.41	4.5851
65.43	4.5855
65.45	4.5860
65.46	4.5866
65.48	4.5871
65.50	4.5875
65.51	4.5880
65.53	4.5889
65.55	4.5899
65.57	4.5904
65.58	4.5910
65.59	4.5915
65.61	4.5921
65.63	4.5928
65.64	4.5935
65.66	4.5940
65.68	4.5946
65.69	4.5951
65.70	4.5957
65.72	4.5958
65.74	4.5964
65.76	4.5969
65.78	4.5973
65.80	4.5977
65.82	4.5982
65.83	4.5987
65.84	4.5991
65.86	4.5998
65.88	4.6003
65.89	4.6011
65.91	4.6017
65.92	4.6022
65.94	4.6029
65.96	4.6035
65.98	4.6038
66.00	4.6043
66.01	4.6046
66.03	4.6049
66.04	4.6056
66.06	4.6061
66.08	4.6065
66.09	4.6068
66.11	4.6072
66.13	4.6080
66.14	4.6084
66.16	4.6089
66.17	4.6096
66.19	4.6102
66.21	4.6109
66.22	4.6113
66.25	4.6119
66.26	4.6128
66.28	4.6129
66.30	4.6136
66.31	4.6140
66.33	4.6146
66.34	4.6151
66.37	4.6157
66.38	4.6161
66.39	4.6167
66.41	4.6170
66.43	4.6175
66.45	4.6180
66.46	4.6184
66.48	4.6188
66.50	4.6193
66.51	4.6200
66.53	4.6206
66.55	4.6211
66.56	4.6217
66.58	4.6224
66.59	4.6232
66.61	4.6238
66.63	4.6243
66.64	4.6249
66.66	4.6254
66.68	4.6258
66.70	4.6261
66.71	4.6265
66.73	4.6271
66.75	4.6274
66.76	4.6277
66.78	4.6283
66.79	4.6286
66.81	4.6290
66.83	4.6296
66.84	4.6302
66.86	4.6308
66.88	4.6313
66.89	4.6320
66.91	4.6326
66.93	4.6331
66.94	4.6337
66.96	4.6343
66.97	4.6347
66.99	4.6353
67.01	4.6360
67.03	4.6363
67.05	4.6368
67.07	4.6373
67.08	4.6375
67.09	4.6379
67.12	4.6384
67.13	4.6388
67.15	4.6393
67.16	4.6400
67.17	4.6407
67.20	4.6414
67.21	4.6422
67.22	4.6427
67.24	4.6434
67.26	4.6439
67.28	4.6444
67.30	4.6449
67.31	4.6457
67.33	4.6461
67.34	4.6468
67.36	4.6475
67.37	4.6479
67.39	4.6483
67.41	4.6488
67.42	4.6495
67.45	4.6499
67.46	4.6505
67.47	4.6509
67.49	4.6515
67.51	4.6521
67.53	4.6527
67.54	4.6532
67.56	4.6540
67.58	4.6547
67.59	4.6554
67.61	4.6562
67.63	4.6568
67.64	4.6575
67.66	4.6578
67.67	4.6584
67.69	4.6590
67.71	4.6594
67.72	4.6599
67.74	4.6603
67.76	4.6607
67.78	4.6612
67.79	4.6618
67.81	4.6623
67.83	4.6630
67.84	4.6635
67.86	4.6644
67.88	4.6651
67.89	4.6658
67.91	4.6664
67.93	4.6671
67.95	4.6678
67.96	4.6686
67.97	4.6692
67.99	4.6697
68.01	4.6703
68.03	4.6708
68.04	4.6714
68.06	4.6716
68.08	4.6722
68.09	4.6727
68.11	4.6734
68.13	4.6737
68.14	4.6743
68.16	4.6751
68.18	4.6757
68.20	4.6763
68.21	4.6772
68.23	4.6777
68.25	4.6782
68.26	4.6787
68.28	4.6793
68.30	4.6799
68.31	4.6804
68.33	4.6810
68.34	4.6817
68.36	4.6823
68.38	4.6829
68.39	4.6835
68.41	4.6839
68.42	4.6844
68.45	4.6848
68.46	4.6854
68.48	4.6856
68.49	4.6865
68.51	4.6871
68.51	4.6878
68.53	4.6883
68.56	4.6888
68.58	4.6892
68.59	4.6898
68.61	4.6902
68.63	4.6909
68.64	4.6913
68.66	4.6918
68.68	4.6924
68.69	4.6930
68.70	4.6934
68.72	4.6940
68.74	4.6943
68.76	4.6947
68.78	4.6953
68.79	4.6957
68.81	4.6960
68.83	4.6965
68.84	4.6971
68.86	4.6978
68.88	4.6985
68.89	4.6991
68.91	4.6999
68.92	4.7004
68.94	4.7010
68.96	4.7017
68.98	4.7022
69.00	4.7028
69.01	4.7033
69.03	4.7039
69.05	4.7045
69.06	4.7049
69.08	4.7052
69.09	4.7058
69.11	4.7063
69.13	4.7065
69.14	4.7071
69.16	4.7076
69.18	4.7083
69.20	4.7091
69.21	4.7096
69.23	4.7102
69.25	4.7110
69.27	4.7116
69.28	4.7123
69.30	4.7128
69.31	4.7137
69.33	4.7141
69.34	4.7147
69.36	4.7152
69.38	4.7158
69.39	4.7164
69.41	4.7170
69.42	4.7177
69.44	4.7182
69.45	4.7189
69.48	4.7193
69.49	4.7201
69.51	4.7208
69.53	4.7213
69.54	4.7220
69.56	4.7226
69.58	4.7234
69.59	4.7240
69.60	4.7245
69.63	4.7251
69.64	4.7257
69.66	4.7261
69.67	4.7267
69.69	4.7274
69.71	4.7280
69.73	4.7284
69.74	4.7287
69.76	4.7292
69.78	4.7296
69.79	4.7302
69.81	4.7306
69.82	4.7313
69.84	4.7322
69.86	4.7329
69.87	4.7334
69.89	4.7343
69.91	4.7347
69.93	4.7353
69.95	4.7359
69.96	4.7365
69.98	4.7369
69.99	4.7376
70.01	4.7383
70.03	4.7388
70.04	4.7392
70.06	4.7397
70.08	4.7404
70.09	4.7408
70.11	4.7414
70.13	4.7419
70.14	4.7426
70.16	4.7430
70.17	4.7438
70.19	4.7446
70.21	4.7452
70.23	4.7460
70.24	4.7466
70.26	4.7471
70.28	4.7476
70.29	4.7481
70.31	4.7488
70.33	4.7495
70.34	4.7499
70.36	4.7505
70.38	4.7511
70.39	4.7516
70.41	4.7521
70.42	4.7526
70.44	4.7533
70.45	4.7536
70.47	4.7543
70.49	4.7552
70.50	4.7557
70.53	4.7564
70.54	4.7569
70.55	4.7577
70.58	4.7584
70.59	4.7591
70.61	4.7598
70.63	4.7604
70.64	4.7613
70.66	4.7619
70.67	4.7624
70.69	4.7630
70.70	4.7635
70.72	4.7640
70.74	4.7645
70.76	4.7651
70.78	4.7654
70.80	4.7660
70.81	4.7666
70.83	4.7673
70.84	4.7682
70.86	4.7687
70.87	4.7694
70.89	4.7702
70.91	4.7706
70.92	4.7712
70.94	4.7718
70.96	4.7721
70.98	4.7725
70.99	4.7734
71.01	4.7739
71.03	4.7746
71.05	4.7749
71.05	4.7754
71.07	4.7757
71.09	4.7762
71.10	4.7766
71.13	4.7771
71.14	4.7782
71.16	4.7785
71.17	4.7792
71.19	4.7800
71.21	4.7807
71.23	4.7812
71.24	4.7818
71.25	4.7824
71.27	4.7830
71.29	4.7836
71.31	4.7841
71.33	4.7847
71.34	4.7853
71.36	4.7857
71.38	4.7861
71.39	4.7865
71.42	4.7870
71.43	4.7875
71.44	4.7879
71.46	4.7885
71.47	4.7893
71.49	4.7901
71.50	4.7907
71.52	4.7914
71.54	4.7919
71.55	4.7925
71.57	4.7932
71.58	4.7936
71.60	4.7944
71.62	4.7951
71.64	4.7955
71.65	4.7961
71.67	4.7967
71.69	4.7974
71.71	4.7980
71.73	4.7985
71.74	4.7992
71.75	4.7995
71.78	4.8001
71.79	4.8003
71.80	4.8008
71.82	4.8014
71.84	4.8024
71.85	4.8028
71.87	4.8036
71.89	4.8041
71.91	4.8048
71.92	4.8053
71.94	4.8059
71.96	4.8067
71.98	4.8074
71.99	4.8083
72.00	4.8084
72.02	4.8091
72.04	4.8097
72.06	4.8100
72.07	4.8102
72.09	4.8107
72.10	4.8111
72.12	4.8116
72.14	4.8125
72.15	4.8131
72.17	4.8139
72.19	4.8146
72.20	4.8152
72.22	4.8157
72.24	4.8163
72.25	4.8168
72.27	4.8172
72.29	4.8178
72.31	4.8184
72.32	4.8192
72.33	4.8198
72.35	4.8203
72.37	4.8208
72.39	4.8213
72.40	4.8218
72.42	4.8223
72.44	4.8230
72.45	4.8233
72.47	4.8239
72.48	4.8247
72.50	4.8253
72.52	4.8260
72.54	4.8266
72.56	4.8273
72.58	4.8280
72.59	4.8285
72.60	4.8289
72.62	4.8295
72.64	4.8300
72.65	4.8304
72.67	4.8311
72.69	4.8317
72.70	4.8319
72.73	4.8324
72.74	4.8330
72.76	4.8335
72.78	4.8341
72.79	4.8346
72.81	4.8355
72.83	4.8362
72.84	4.8370
72.85	4.8374
72.88	4.8382
72.89	4.8388
72.91	4.8394
72.92	4.8401
72.94	4.8407
72.96	4.8414
72.98	4.8417
72.99	4.8425
73.00	4.8429
73.03	4.8436
73.04	4.8442
73.06	4.8446
73.08	4.8450
73.09	4.8455
73.11	4.8460
73.13	4.8467
73.14	4.8473
73.16	4.8477
73.18	4.8485
73.19	4.8493
73.21	4.8500
73.23	4.8507
73.24	4.8510
73.26	4.8515
73.28	4.8522
73.30	4.8528
73.31	4.8535
73.33	4.8540
73.34	4.8545
73.36	4.8550
73.37	4.8553
73.39	4.8561
73.41	4.8567
73.42	4.8570
73.44	4.8577
73.46	4.8583
73.48	4.8590
73.49	4.8601
73.50	4.8606
73.53	4.8613
73.54	4.8619
73.56	4.8624
73.58	4.8629
73.59	4.8633
73.61	4.8640
73.63	4.8644
73.64	4.8649
73.66	4.8657
73.68	4.8663
73.70	4.8670
73.71	4.8673
73.73	4.8679
73.75	4.8688
73.76	4.8693
73.78	4.8700
73.79	4.8705
73.81	4.8713
73.83	4.8720
73.84	4.8726
73.86	4.8731
73.88	4.8740
73.89	4.8744
73.91	4.8751
73.92	4.8753
73.94	4.8761
73.95	4.8766
73.97	4.8772
73.99	4.8778
74.01	4.8784
74.03	4.8788
74.04	4.8795
74.06	4.8799
74.08	4.8803
74.09	4.8809
74.11	4.8816
74.13	4.8822
74.14	4.8831
74.16	4.8837
74.17	4.8844
74.19	4.8853
74.20	4.8860
74.23	4.8867
74.24	4.8873
74.26	4.8879
74.28	4.8885
74.30	4.8890
74.31	4.8894
74.33	4.8901
74.34	4.8908
74.36	4.8911
74.38	4.8918
74.39	4.8920
74.41	4.8924
74.43	4.8931
74.45	4.8938
74.46	4.8945
74.48	4.8952
74.49	4.8959
74.51	4.8965
74.53	4.8972
74.54	4.8980
74.56	4.8986
74.58	4.8991
74.59	4.8995
74.61	4.9000
74.62	4.9006
74.64	4.9010
74.65	4.9014
74.67	4.9021
74.69	4.9025
74.71	4.9030
74.73	4.9035
74.74	4.9040
74.76	4.9046
74.78	4.9053
74.80	4.9056
74.81	4.9064
74.83	4.9070
74.84	4.9078
74.85	4.9083
74.87	4.9090
74.89	4.9099
74.91	4.9106
74.93	4.9107
74.94	4.9113
74.96	4.9118
74.98	4.9124
74.99	4.9128
75.00	4.9136
75.03	4.9140
75.04	4.9145
75.06	4.9150
75.08	4.9155
75.09	4.9161
75.11	4.9168
75.13	4.9174
75.14	4.9180
75.16	4.9188
75.17	4.9199
75.20	4.9204
75.21	4.9211
75.23	4.9216
75.24	4.9221
75.26	4.9228
75.28	4.9236
75.30	4.9238
75.31	4.9243
75.33	4.9248
75.34	4.9252
75.36	4.9258
75.38	4.9262
75.39	4.9268
75.41	4.9273
75.43	4.9279
75.45	4.9286
75.46	4.9291
75.48	4.9300
75.49	4.9306
75.51	4.9312
75.53	4.9320
75.54	4.9326
75.56	4.9331
75.58	4.9338
75.59	4.9343
75.61	4.9349
75.63	4.9355
75.64	4.9361
75.66	4.9363
75.67	4.9370
75.69	4.9372
75.71	4.9377
75.73	4.9384
75.74	4.9390
75.76	4.9394
75.78	4.9400
75.79	4.9406
75.81	4.9417
75.82	4.9421
75.84	4.9427
75.86	4.9434
75.88	4.9441
75.89	4.9445
75.91	4.9452
75.92	4.9461
75.94	4.9467
75.96	4.9471
75.98	4.9476
76.00	4.9481
76.01	4.9485
76.03	4.9493
76.05	4.9500
76.06	4.9505
76.08	4.9509
76.09	4.9519
76.11	4.9523
76.13	4.9533
76.14	4.9542
76.16	4.9544
76.18	4.9553
76.20	4.9558
76.21	4.9565
76.23	4.9570
76.24	4.9576
76.26	4.9581
76.28	4.9587
76.29	4.9593
76.31	4.9601
76.33	4.9604
76.34	4.9609
76.36	4.9615
76.38	4.9622
76.39	4.9625
76.41	4.9632
76.43	4.9641
76.45	4.9645
76.46	4.9653
76.48	4.9660
76.49	4.9665
76.51	4.9670
76.53	4.9677
76.55	4.9681
76.56	4.9686
76.58	4.9691
76.59	4.9695
76.61	4.9702
76.63	4.9707
76.64	4.9712
76.66	4.9716
76.67	4.9720
76.69	4.9725
76.71	4.9730
76.73	4.9735
76.74	4.9742
76.76	4.9747
76.78	4.9753
76.79	4.9758
76.80	4.9765
76.83	4.9768
76.84	4.9773
76.86	4.9780
76.88	4.9782
76.90	4.9786
76.91	4.9791
76.93	4.9796
76.95	4.9801
76.96	4.9806
76.97	4.9809
76.99	4.9815
77.00	4.9821
77.03	4.9827
77.04	4.9831
77.06	4.9834
77.08	4.9841
77.09	4.9844
77.11	4.9852
77.13	4.9858
77.14	4.9861
77.16	4.9870
77.18	4.9875
77.19	4.9880
77.21	4.9885
77.23	4.9892
77.25	4.9897
77.26	4.9903
77.28	4.9909
77.29	4.9914
77.31	4.9921
77.33	4.9927
77.34	4.9932
77.36	4.9939
77.38	4.9942
77.39	4.9949
77.41	4.9956
77.42	4.9961
77.45	4.9969
77.46	4.9974
77.47	4.9981
77.49	4.9988
77.51	4.9994
77.53	4.9999
77.54	5.0005
77.56	5.0010
77.58	5.0017
77.59	5.0021
77.61	5.0024
77.63	5.0030
77.64	5.0034
77.66	5.0040
77.68	5.0046
77.69	5.0049
77.71	5.0056
77.73	5.0061
77.75	5.0068
77.76	5.0076
77.77	5.0083
77.80	5.0089
77.81	5.0096
77.82	5.0103
77.83	5.0109
77.86	5.0114
77.88	5.0120
77.89	5.0124
77.91	5.0129
77.93	5.0135
77.94	5.0140
77.95	5.0144
77.98	5.0150
77.99	5.0156
78.01	5.0162
78.03	5.0169
78.04	5.0174
78.06	5.0182
78.08	5.0188
78.09	5.0194
78.11	5.0203
78.13	5.0207
78.14	5.0215
78.16	5.0223
78.18	5.0231
78.20	5.0236
78.21	5.0238
78.23	5.0245
78.24	5.0249
78.26	5.0257
78.28	5.0260
78.30	5.0265
78.31	5.0272
78.33	5.0279
78.34	5.0282
78.36	5.0287
78.38	5.0293
78.39	5.0300
78.41	5.0307
78.42	5.0316
78.45	5.0324
78.46	5.0328
78.48	5.0336
78.49	5.0341
78.51	5.0348
78.52	5.0354
78.54	5.0362
78.55	5.0364
78.57	5.0371
78.59	5.0376
78.61	5.0381
78.63	5.0387
78.64	5.0391
78.66	5.0397
78.68	5.0404
78.70	5.0409
78.71	5.0414
78.73	5.0421
78.74	5.0428
78.75	5.0435
78.77	5.0441
78.79	5.0446
78.80	5.0451
78.83	5.0458
78.84	5.0464
78.85	5.0469
78.88	5.0474
78.89	5.0477
78.91	5.0483
78.92	5.0488
78.94	5.0491
78.95	5.0497
78.98	5.0502
78.99	5.0505
79.01	5.0511
79.03	5.0516
79.04	5.0522
79.05	5.0528
79.07	5.0535
79.09	5.0540
79.11	5.0545
79.12	5.0550
79.14	5.0557
79.16	5.0562
79.17	5.0569
79.20	5.0574
79.21	5.0577
79.22	5.0581
79.23	5.0586
79.25	5.0592
79.28	5.0598
79.29	5.0600
79.30	5.0607
79.33	5.0614
79.34	5.0618
79.36	5.0627
79.37	5.0632
79.39	5.0639
79.41	5.0646
79.42	5.0653
79.44	5.0658
79.46	5.0666
79.48	5.0670
79.49	5.0679
79.51	5.0685
79.53	5.0691
79.54	5.0695
79.56	5.0702
79.58	5.0708
79.59	5.0714
79.61	5.0718
79.63	5.0722
79.64	5.0729
79.66	5.0733
79.67	5.0736
79.69	5.0742
79.71	5.0753
79.73	5.0758
79.74	5.0763
79.76	5.0771
79.77	5.0778
79.79	5.0787
79.81	5.0791
79.83	5.0797
79.84	5.0804
79.85	5.0810
79.87	5.0816
79.89	5.0823
79.90	5.0828
79.92	5.0833
79.94	5.0839
79.95	5.0843
79.97	5.0849
80.00	5.0855
80.01	5.0860
80.02	5.0865
80.04	5.0873
80.06	5.0879
80.08	5.0886
80.09	5.0893
80.11	5.0899
80.13	5.0905
80.14	5.0911
80.16	5.0916
80.17	5.0924
80.19	5.0929
80.21	5.0936
80.23	5.0941
80.24	5.0948
80.26	5.0952
80.28	5.0957
80.29	5.0960
80.31	5.0966
80.33	5.0975
80.34	5.0982
80.35	5.0990
80.38	5.0997
80.39	5.1002
80.41	5.1007
80.43	5.1014
80.44	5.1019
80.46	5.1026
80.48	5.1031
80.49	5.1040
80.50	5.1042
80.52	5.1048
80.54	5.1056
80.55	5.1061
80.57	5.1068
80.59	5.1073
80.61	5.1080
80.63	5.1087
80.64	5.1093
80.65	5.1100
80.67	5.1107
80.69	5.1114
80.70	5.1121
80.73	5.1126
80.74	5.1132
80.75	5.1139
80.77	5.1144
80.79	5.1151
80.80	5.1156
80.83	5.1164
80.84	5.1171
80.85	5.1180
80.87	5.1188
80.89	5.1197
80.90	5.1203
80.92	5.1210
80.94	5.1216
80.96	5.1226
80.98	5.1233
80.99	5.1239
81.00	5.1247
81.02	5.1253
81.04	5.1259
81.05	5.1266
81.07	5.1272
81.09	5.1279
81.10	5.1288
81.12	5.1296
81.14	5.1305
81.15	5.1312
81.17	5.1321
81.19	5.1328
81.20	5.1338
81.22	5.1343
81.23	5.1349
81.25	5.1357
81.27	5.1363
81.29	5.1372
81.30	5.1377
81.33	5.1382
81.34	5.1389
81.35	5.1396
81.37	5.1402
81.39	5.1409
81.40	5.1417
81.42	5.1423
81.44	5.1429
81.45	5.1434
81.47	5.1439
81.49	5.1446
81.51	5.1453
81.53	5.1460
81.54	5.1467
81.55	5.1471
81.57	5.1478
81.59	5.1486
81.61	5.1491
81.62	5.1497
81.63	5.1503
81.65	5.1511
81.67	5.1519
81.69	5.1526
81.70	5.1532
81.72	5.1535
81.74	5.1540
81.75	5.1546
81.77	5.1551
81.79	5.1556
81.80	5.1561
81.82	5.1565
81.84	5.1572
81.85	5.1579
81.87	5.1585
81.88	5.1592
81.90	5.1598
81.92	5.1605
81.93	5.1612
81.95	5.1618
81.97	5.1622
81.99	5.1626
82.00	5.1631
82.02	5.1636
82.03	5.1640
82.05	5.1645
82.06	5.1648
82.08	5.1653
82.10	5.1659
82.12	5.1668
82.13	5.1673
82.15	5.1680
82.17	5.1686
82.19	5.1690
82.21	5.1697
82.22	5.1701
82.24	5.1706
82.25	5.1710
82.27	5.1715
82.29	5.1720
82.30	5.1725
82.32	5.1730
82.34	5.1732
82.34	5.1741
82.36	5.1746
82.38	5.1753
82.40	5.1757
82.42	5.1763
82.43	5.1771
82.45	5.1774
82.46	5.1780
82.48	5.1784
82.50	5.1787
82.52	5.1793
82.53	5.1801
82.55	5.1805
82.57	5.1810
82.58	5.1815
82.60	5.1823
82.62	5.1830
82.64	5.1836
82.65	5.1843
82.67	5.1847
82.68	5.1855
82.70	5.1863
82.72	5.1868
82.73	5.1872
82.75	5.1877
82.77	5.1883
82.78	5.1887
82.80	5.1892
82.82	5.1897
82.84	5.1902
82.85	5.1908
82.87	5.1916
82.88	5.1923
82.90	5.1930
82.92	5.1937
82.93	5.1945
82.95	5.1954
82.97	5.1961
82.98	5.1968
83.00	5.1974
83.02	5.1982
83.03	5.1990
83.05	5.1993
83.06	5.1999
83.09	5.2005
83.10	5.2012
83.11	5.2019
83.13	5.2027
83.15	5.2034
83.17	5.2040
83.18	5.2046
83.20	5.2055
83.22	5.2060
83.23	5.2066
83.25	5.2073
83.27	5.2080
83.28	5.2086
83.30	5.2093
83.32	5.2099
83.33	5.2105
83.34	5.2111
83.36	5.2116
83.38	5.2123
83.39	5.2130
83.41	5.2138
83.43	5.2146
83.45	5.2155
83.47	5.2162
83.48	5.2170
83.50	5.2178
83.52	5.2185
83.53	5.2190
83.55	5.2197
83.56	5.2202
83.58	5.2208
83.59	5.2213
83.61	5.2220
83.63	5.2226
83.65	5.2235
83.67	5.2243
83.69	5.2250
83.70	5.2257
83.72	5.2265
83.73	5.2273
83.75	5.2278
83.76	5.2286
83.78	5.2290
83.80	5.2297
83.81	5.2303
83.83	5.2310
83.84	5.2316
83.86	5.2322
83.88	5.2326
83.89	5.2332
83.92	5.2341
83.93	5.2346
83.95	5.2354
83.96	5.2362
83.98	5.2369
84.00	5.2374
84.02	5.2383
84.03	5.2390
84.05	5.2395
84.06	5.2400
84.08	5.2406
84.10	5.2412
84.12	5.2417
84.13	5.2424
84.15	5.2430
84.16	5.2438
84.18	5.2446
84.20	5.2451
84.22	5.2459
84.23	5.2467
84.25	5.2473
84.26	5.2482
84.28	5.2488
84.30	5.2495
84.31	5.2500
84.33	5.2508
84.34	5.2514
84.36	5.2521
84.38	5.2527
84.39	5.2536
84.41	5.2542
84.43	5.2550
84.45	5.2557
84.46	5.2564
84.48	5.2572
84.49	5.2577
84.51	5.2584
84.53	5.2592
84.54	5.2597
84.57	5.2604
84.58	5.2611
84.59	5.2617
84.61	5.2623
84.63	5.2630
84.64	5.2636
84.66	5.2644
84.67	5.2652
84.69	5.2660
84.71	5.2666
84.73	5.2674
84.74	5.2679
84.76	5.2686
84.78	5.2693
84.79	5.2700
84.81	5.2706
84.83	5.2712
84.84	5.2720
84.86	5.2727
84.88	5.2730
84.89	5.2736
84.91	5.2743
84.93	5.2752
84.94	5.2762
84.96	5.2768
84.98	5.2777
85.00	5.2783
85.01	5.2791
85.03	5.2797
85.05	5.2804
85.06	5.2812
85.08	5.2820
85.09	5.2826
85.11	5.2832
85.13	5.2839
85.14	5.2844
85.16	5.2850
85.18	5.2858
85.19	5.2865
85.21	5.2874
85.23	5.2881
85.25	5.2888
85.27	5.2896
85.28	5.2903
85.30	5.2911
85.31	5.2918
85.33	5.2924
85.34	5.2930
85.36	5.2937
85.38	5.2942
85.39	5.2948
85.41	5.2957
85.42	5.2962
85.44	5.2968
85.46	5.2975
85.47	5.2982
85.49	5.2989
85.51	5.2994
85.53	5.3003
85.54	5.3007
85.56	5.3014
85.58	5.3019
85.59	5.3024
85.61	5.3031
85.63	5.3038
85.64	5.3043
85.66	5.3049
85.67	5.3057
85.69	5.3065
85.71	5.3072
85.72	5.3079
85.74	5.3088
85.76	5.3095
85.78	5.3103
85.79	5.3109
85.81	5.3114
85.83	5.3121
85.84	5.3128
85.85	5.3134
85.88	5.3140
85.89	5.3145
85.90	5.3153
85.92	5.3160
85.94	5.3168
85.96	5.3173
85.98	5.3181
85.99	5.3186
86.01	5.3194
86.02	5.3199
86.04	5.3206
86.05	5.3213
86.08	5.3220
86.09	5.3226
86.11	5.3235
86.12	5.3241
86.14	5.3246
86.16	5.3253
86.17	5.3259
86.19	5.3268
86.20	5.3274
86.22	5.3283
86.24	5.3289
86.26	5.3297
86.28	5.3303
86.29	5.3310
86.30	5.3318
86.32	5.3324
86.34	5.3329
86.35	5.3335
86.37	5.3342
86.39	5.3348
86.40	5.3354
86.42	5.3362
86.44	5.3367
86.45	5.3376
86.47	5.3384
86.49	5.3391
86.50	5.3400
86.52	5.3410
86.54	5.3417
86.55	5.3424
86.57	5.3432
86.59	5.3437
86.60	5.3444
86.62	5.3451
86.64	5.3457
86.65	5.3466
86.67	5.3473
86.68	5.3477
