Filename:	D:\TGAdata\„∆√ŒœÈ\20150506\20%10mm.pdid
35.43	3.4119
35.44	3.4122
35.46	3.4127
35.47	3.4132
35.49	3.4139
35.51	3.4145
35.52	3.4151
35.54	3.4159
35.56	3.4166
35.58	3.4170
35.59	3.4177
35.61	3.4180
35.63	3.4184
35.64	3.4190
35.66	3.4194
35.67	3.4197
35.69	3.4202
35.71	3.4206
35.72	3.4211
35.74	3.4213
35.75	3.4217
35.77	3.4221
35.79	3.4226
35.80	3.4231
35.82	3.4235
35.84	3.4238
35.86	3.4246
35.87	3.4253
35.89	3.4261
35.91	3.4267
35.93	3.4273
35.94	3.4278
35.95	3.4284
35.98	3.4289
35.99	3.4293
36.01	3.4297
36.02	3.4302
36.04	3.4307
36.06	3.4310
36.08	3.4314
36.09	3.4317
36.11	3.4320
36.13	3.4322
36.14	3.4328
36.16	3.4332
36.18	3.4334
36.19	3.4342
36.21	3.4345
36.23	3.4353
36.24	3.4359
36.25	3.4364
36.27	3.4370
36.29	3.4374
36.31	3.4378
36.32	3.4383
36.34	3.4389
36.36	3.4393
36.38	3.4397
36.39	3.4402
36.41	3.4407
36.43	3.4410
36.44	3.4413
36.46	3.4418
36.48	3.4423
36.49	3.4428
36.51	3.4432
36.52	3.4437
36.54	3.4442
36.55	3.4449
36.58	3.4457
36.59	3.4465
36.60	3.4472
36.63	3.4480
36.65	3.4485
36.66	3.4490
36.68	3.4495
36.69	3.4499
36.71	3.4504
36.73	3.4508
36.74	3.4516
36.76	3.4520
36.78	3.4526
36.80	3.4530
36.81	3.4533
36.83	3.4539
36.84	3.4545
36.86	3.4549
36.87	3.4552
36.88	3.4557
36.90	3.4563
36.93	3.4571
36.94	3.4579
36.95	3.4586
36.97	3.4593
36.99	3.4598
37.01	3.4602
37.02	3.4608
37.04	3.4616
37.05	3.4620
37.08	3.4626
37.09	3.4631
37.11	3.4635
37.12	3.4640
37.14	3.4643
37.15	3.4647
37.17	3.4653
37.20	3.4660
37.21	3.4665
37.23	3.4668
37.24	3.4674
37.26	3.4680
37.27	3.4686
37.30	3.4694
37.31	3.4699
37.33	3.4705
37.34	3.4712
37.36	3.4718
37.38	3.4726
37.39	3.4732
37.41	3.4736
37.43	3.4740
37.44	3.4745
37.46	3.4748
37.48	3.4756
37.49	3.4760
37.51	3.4765
37.52	3.4771
37.54	3.4775
37.56	3.4779
37.58	3.4786
37.59	3.4790
37.61	3.4798
37.63	3.4805
37.64	3.4814
37.66	3.4819
37.67	3.4826
37.69	3.4833
37.71	3.4840
37.73	3.4846
37.74	3.4853
37.76	3.4859
37.77	3.4864
37.79	3.4870
37.81	3.4874
37.82	3.4879
37.84	3.4883
37.86	3.4889
37.88	3.4894
37.89	3.4900
37.91	3.4904
37.93	3.4909
37.94	3.4916
37.96	3.4921
37.98	3.4927
37.99	3.4935
38.01	3.4941
38.03	3.4947
38.04	3.4954
38.06	3.4961
38.08	3.4966
38.09	3.4970
38.11	3.4976
38.13	3.4981
38.14	3.4984
38.16	3.4988
38.18	3.4993
38.19	3.4998
38.21	3.5003
38.23	3.5007
38.24	3.5010
38.26	3.5013
38.27	3.5019
38.30	3.5021
38.31	3.5026
38.33	3.5033
38.34	3.5039
38.36	3.5045
38.38	3.5052
38.40	3.5058
38.41	3.5064
38.43	3.5069
38.44	3.5072
38.46	3.5076
38.48	3.5081
38.49	3.5083
38.51	3.5087
38.52	3.5093
38.55	3.5097
38.56	3.5101
38.58	3.5105
38.59	3.5110
38.61	3.5114
38.63	3.5119
38.65	3.5123
38.66	3.5128
38.68	3.5136
38.69	3.5143
38.71	3.5152
38.74	3.5160
38.75	3.5166
38.75	3.5169
38.75	3.5175
38.77	3.5180
38.80	3.5184
38.82	3.5191
38.84	3.5197
38.86	3.5202
38.88	3.5207
38.89	3.5211
38.91	3.5214
38.93	3.5220
38.94	3.5226
38.96	3.5229
38.98	3.5233
38.99	3.5237
39.01	3.5242
39.02	3.5250
39.04	3.5256
39.06	3.5263
39.08	3.5270
39.09	3.5277
39.11	3.5282
39.13	3.5289
39.14	3.5294
39.15	3.5298
39.17	3.5303
39.19	3.5308
39.21	3.5313
39.23	3.5319
39.24	3.5322
39.26	3.5325
39.27	3.5330
39.29	3.5333
39.31	3.5338
39.33	3.5343
39.34	3.5349
39.35	3.5355
39.38	3.5365
39.39	3.5374
39.41	3.5381
39.43	3.5390
39.45	3.5398
39.46	3.5404
39.48	3.5413
39.49	3.5418
39.51	3.5425
39.52	3.5431
39.55	3.5438
39.56	3.5440
39.58	3.5446
39.59	3.5450
39.61	3.5454
39.63	3.5459
39.64	3.5464
39.66	3.5469
39.68	3.5473
39.70	3.5478
39.71	3.5484
39.73	3.5493
39.74	3.5500
39.76	3.5508
39.77	3.5516
39.79	3.5522
39.81	3.5528
39.83	3.5534
39.84	3.5542
39.86	3.5549
39.88	3.5554
39.89	3.5558
39.91	3.5564
39.93	3.5569
39.94	3.5573
39.96	3.5578
39.98	3.5583
39.99	3.5588
40.01	3.5591
40.02	3.5594
40.04	3.5601
40.06	3.5607
40.08	3.5614
40.09	3.5621
40.11	3.5630
40.13	3.5635
40.14	3.5642
40.16	3.5647
40.17	3.5654
40.19	3.5660
40.21	3.5663
40.23	3.5669
40.24	3.5674
40.25	3.5677
40.27	3.5683
40.29	3.5688
40.30	3.5692
40.32	3.5699
40.34	3.5702
40.36	3.5707
40.38	3.5713
40.40	3.5717
40.41	3.5725
40.43	3.5731
40.45	3.5736
40.45	3.5743
40.47	3.5750
40.49	3.5756
40.51	3.5763
40.52	3.5769
40.54	3.5776
40.56	3.5782
40.58	3.5787
40.59	3.5792
40.60	3.5797
40.63	3.5803
40.65	3.5807
40.66	3.5811
40.68	3.5815
40.69	3.5818
40.70	3.5823
40.72	3.5829
40.74	3.5834
40.76	3.5840
40.77	3.5847
40.79	3.5854
40.81	3.5861
40.83	3.5867
40.84	3.5875
40.86	3.5881
40.88	3.5887
40.89	3.5891
40.91	3.5895
40.93	3.5900
40.95	3.5904
40.96	3.5909
40.98	3.5914
40.99	3.5918
41.01	3.5922
41.03	3.5929
41.04	3.5934
41.05	3.5939
41.08	3.5943
41.09	3.5947
41.11	3.5953
41.13	3.5960
41.14	3.5967
41.16	3.5972
41.17	3.5979
41.19	3.5986
41.21	3.5992
41.23	3.5997
41.24	3.6002
41.26	3.6007
41.27	3.6012
41.29	3.6018
41.31	3.6022
41.33	3.6027
41.34	3.6031
41.36	3.6036
41.38	3.6042
41.39	3.6046
41.40	3.6050
41.43	3.6058
41.44	3.6062
41.46	3.6067
41.48	3.6075
41.49	3.6083
41.51	3.6091
41.52	3.6097
41.54	3.6101
41.56	3.6107
41.58	3.6112
41.59	3.6119
41.61	3.6125
41.63	3.6129
41.64	3.6133
41.66	3.6137
41.68	3.6143
41.69	3.6151
41.72	3.6153
41.73	3.6161
41.74	3.6164
41.76	3.6169
41.78	3.6175
41.79	3.6179
41.81	3.6186
41.83	3.6191
41.84	3.6199
41.86	3.6206
41.88	3.6214
41.89	3.6221
41.91	3.6228
41.93	3.6237
41.94	3.6240
41.96	3.6244
41.98	3.6250
41.99	3.6253
42.01	3.6257
42.02	3.6262
42.04	3.6265
42.05	3.6270
42.07	3.6275
42.09	3.6281
42.11	3.6288
42.12	3.6292
42.14	3.6296
42.15	3.6302
42.17	3.6309
42.19	3.6316
42.21	3.6322
42.23	3.6328
42.24	3.6334
42.26	3.6341
42.27	3.6344
42.30	3.6349
42.31	3.6355
42.33	3.6359
42.34	3.6364
42.36	3.6370
42.38	3.6377
42.39	3.6380
42.40	3.6386
42.43	3.6393
42.44	3.6397
42.45	3.6403
42.47	3.6409
42.49	3.6414
42.51	3.6422
42.52	3.6430
42.55	3.6438
42.56	3.6447
42.58	3.6454
42.59	3.6460
42.60	3.6466
42.63	3.6473
42.64	3.6479
42.66	3.6484
42.67	3.6488
42.69	3.6493
42.71	3.6500
42.73	3.6505
42.74	3.6511
42.75	3.6515
42.77	3.6520
42.79	3.6525
42.81	3.6528
42.83	3.6533
42.84	3.6539
42.86	3.6544
42.88	3.6553
42.90	3.6560
42.91	3.6569
42.93	3.6576
42.94	3.6582
42.95	3.6589
42.98	3.6596
42.98	3.6602
43.00	3.6606
43.02	3.6610
43.04	3.6616
43.06	3.6622
43.07	3.6626
43.09	3.6630
43.10	3.6635
43.12	3.6637
43.13	3.6643
43.15	3.6646
43.17	3.6650
43.19	3.6659
43.21	3.6664
43.23	3.6670
43.24	3.6678
43.25	3.6685
43.27	3.6691
43.29	3.6695
43.30	3.6703
43.33	3.6705
43.34	3.6712
43.36	3.6714
43.38	3.6718
43.40	3.6724
43.41	3.6730
43.43	3.6735
43.44	3.6739
43.45	3.6744
43.48	3.6747
43.49	3.6751
43.51	3.6756
43.52	3.6759
43.54	3.6765
43.55	3.6772
43.58	3.6779
43.59	3.6786
43.61	3.6794
43.63	3.6799
43.64	3.6805
43.65	3.6810
43.68	3.6815
43.69	3.6821
43.71	3.6828
43.72	3.6833
43.74	3.6841
43.75	3.6847
43.77	3.6850
43.79	3.6854
43.80	3.6858
43.82	3.6862
43.84	3.6866
43.86	3.6870
43.88	3.6874
43.90	3.6881
43.91	3.6890
43.93	3.6897
43.95	3.6904
43.96	3.6912
43.98	3.6918
43.99	3.6924
44.01	3.6931
44.02	3.6936
44.05	3.6942
44.06	3.6949
44.08	3.6955
44.09	3.6961
44.10	3.6969
44.12	3.6974
44.14	3.6978
44.15	3.6985
44.17	3.6988
44.19	3.6995
44.21	3.7003
44.23	3.7009
44.24	3.7016
44.26	3.7025
44.27	3.7032
44.29	3.7040
44.31	3.7045
44.32	3.7051
44.34	3.7056
44.35	3.7064
44.37	3.7071
44.39	3.7078
44.40	3.7082
44.43	3.7089
44.44	3.7094
44.46	3.7098
44.48	3.7103
44.49	3.7108
44.50	3.7112
44.52	3.7119
44.54	3.7123
44.55	3.7128
44.57	3.7134
44.59	3.7141
44.60	3.7148
44.62	3.7156
44.64	3.7163
44.66	3.7171
44.67	3.7178
44.69	3.7183
44.70	3.7190
44.72	3.7194
44.74	3.7199
44.76	3.7206
44.77	3.7209
44.79	3.7215
44.80	3.7220
44.82	3.7221
44.84	3.7227
44.86	3.7232
44.88	3.7236
44.89	3.7240
44.91	3.7246
44.93	3.7251
44.94	3.7260
44.95	3.7267
44.98	3.7274
44.99	3.7278
45.00	3.7286
45.02	3.7291
45.04	3.7297
45.06	3.7304
45.08	3.7310
45.09	3.7315
45.10	3.7321
45.13	3.7326
45.14	3.7329
45.15	3.7335
45.18	3.7340
45.19	3.7344
45.20	3.7347
45.22	3.7353
45.24	3.7360
45.26	3.7365
45.27	3.7371
45.29	3.7377
45.30	3.7384
45.32	3.7390
45.34	3.7395
45.36	3.7402
45.38	3.7407
45.40	3.7412
45.41	3.7418
45.42	3.7425
45.44	3.7431
45.45	3.7438
45.48	3.7444
45.49	3.7448
45.50	3.7452
45.52	3.7457
45.54	3.7462
45.55	3.7466
45.58	3.7472
45.59	3.7476
45.60	3.7481
45.62	3.7487
45.64	3.7494
45.66	3.7501
45.68	3.7509
45.69	3.7517
45.71	3.7524
45.72	3.7531
45.74	3.7538
45.76	3.7544
45.77	3.7546
45.79	3.7550
45.81	3.7557
45.82	3.7561
45.84	3.7566
45.85	3.7568
45.88	3.7574
45.89	3.7581
45.90	3.7587
45.93	3.7591
45.94	3.7596
45.96	3.7601
45.98	3.7607
45.99	3.7615
46.01	3.7621
46.02	3.7628
46.04	3.7633
46.06	3.7640
46.08	3.7647
46.09	3.7653
46.10	3.7658
46.13	3.7665
46.15	3.7667
46.16	3.7672
46.18	3.7677
46.19	3.7683
46.21	3.7687
46.22	3.7692
46.24	3.7697
46.26	3.7702
46.27	3.7707
46.29	3.7713
46.31	3.7719
46.33	3.7727
46.34	3.7735
46.36	3.7742
46.38	3.7750
46.39	3.7758
46.41	3.7764
46.43	3.7771
46.44	3.7778
46.45	3.7783
46.48	3.7789
46.49	3.7794
46.50	3.7797
46.52	3.7804
46.54	3.7811
46.56	3.7816
46.58	3.7820
46.59	3.7826
46.61	3.7829
46.63	3.7836
46.64	3.7841
46.65	3.7848
46.67	3.7858
46.69	3.7867
46.71	3.7876
46.73	3.7885
46.74	3.7892
46.76	3.7900
46.77	3.7906
46.79	3.7912
46.81	3.7917
46.83	3.7920
46.84	3.7925
46.86	3.7931
46.88	3.7935
46.89	3.7940
46.91	3.7945
46.92	3.7950
46.94	3.7955
46.96	3.7959
46.97	3.7964
46.99	3.7971
47.00	3.7978
47.02	3.7983
47.04	3.7991
47.06	3.7998
47.08	3.8004
47.09	3.8009
47.10	3.8016
47.12	3.8022
47.14	3.8029
47.15	3.8032
47.17	3.8036
47.19	3.8044
47.20	3.8047
47.23	3.8052
47.24	3.8058
47.26	3.8064
47.27	3.8069
47.29	3.8073
47.31	3.8078
47.33	3.8082
47.34	3.8089
47.35	3.8097
47.38	3.8104
47.39	3.8111
47.41	3.8118
47.43	3.8127
47.44	3.8134
47.46	3.8138
47.48	3.8143
47.49	3.8149
47.51	3.8154
47.52	3.8160
47.54	3.8166
47.56	3.8173
47.58	3.8176
47.59	3.8182
47.61	3.8185
47.62	3.8190
47.65	3.8193
47.66	3.8200
47.67	3.8204
47.69	3.8214
47.71	3.8220
47.73	3.8228
47.74	3.8235
47.76	3.8244
47.77	3.8249
47.79	3.8255
47.81	3.8262
47.83	3.8266
47.84	3.8272
47.86	3.8277
47.88	3.8282
47.89	3.8289
47.90	3.8297
47.92	3.8302
47.94	3.8307
47.96	3.8313
47.98	3.8317
48.00	3.8324
48.01	3.8330
48.02	3.8338
48.05	3.8346
48.06	3.8354
48.07	3.8363
48.09	3.8371
48.11	3.8379
48.13	3.8386
48.15	3.8394
48.16	3.8400
48.18	3.8406
48.19	3.8411
48.21	3.8418
48.23	3.8425
48.24	3.8431
48.26	3.8436
48.27	3.8441
48.29	3.8447
48.31	3.8451
48.33	3.8459
48.34	3.8465
48.35	3.8469
48.38	3.8479
48.39	3.8487
48.41	3.8496
48.43	3.8503
48.44	3.8510
48.46	3.8518
48.48	3.8523
48.50	3.8528
48.51	3.8533
48.52	3.8539
48.54	3.8545
48.55	3.8550
48.57	3.8558
48.59	3.8565
48.61	3.8571
48.63	3.8577
48.64	3.8582
48.65	3.8585
48.68	3.8589
48.69	3.8595
48.70	3.8601
48.72	3.8608
48.74	3.8615
48.76	3.8623
48.77	3.8629
48.80	3.8636
48.81	3.8641
48.83	3.8645
48.84	3.8650
48.86	3.8653
48.88	3.8656
48.89	3.8661
48.90	3.8665
48.92	3.8671
48.94	3.8677
48.96	3.8681
48.98	3.8685
48.99	3.8690
49.01	3.8693
49.02	3.8698
49.04	3.8704
49.06	3.8711
49.08	3.8717
49.09	3.8724
49.11	3.8729
49.13	3.8736
49.14	3.8742
49.16	3.8746
49.17	3.8753
49.19	3.8760
49.21	3.8764
49.23	3.8771
49.24	3.8776
49.26	3.8780
49.27	3.8787
49.29	3.8790
49.30	3.8794
49.33	3.8800
49.34	3.8805
49.36	3.8809
49.38	3.8813
49.39	3.8821
49.41	3.8826
49.43	3.8834
49.44	3.8841
49.46	3.8847
49.47	3.8852
49.49	3.8859
49.51	3.8865
49.52	3.8872
49.55	3.8877
49.56	3.8881
49.58	3.8886
49.59	3.8892
49.60	3.8896
49.62	3.8901
49.64	3.8904
49.66	3.8907
49.67	3.8913
49.70	3.8918
49.71	3.8923
49.73	3.8930
49.74	3.8939
49.76	3.8945
49.77	3.8953
49.79	3.8959
49.80	3.8965
49.82	3.8970
49.84	3.8974
49.86	3.8979
49.87	3.8985
49.89	3.8991
49.91	3.8997
49.93	3.9003
49.95	3.9009
49.96	3.9013
49.98	3.9019
49.99	3.9023
50.00	3.9028
50.02	3.9033
50.04	3.9041
50.06	3.9049
50.08	3.9056
50.09	3.9064
50.11	3.9072
50.13	3.9081
50.14	3.9090
50.16	3.9094
50.18	3.9100
50.19	3.9106
50.21	3.9113
50.22	3.9121
50.24	3.9129
50.26	3.9136
50.27	3.9142
50.29	3.9149
50.31	3.9153
50.33	3.9158
50.34	3.9165
50.36	3.9170
50.37	3.9174
50.39	3.9179
50.40	3.9186
50.43	3.9193
50.44	3.9202
50.46	3.9209
50.47	3.9218
50.49	3.9225
50.51	3.9233
50.53	3.9240
50.54	3.9246
50.56	3.9253
50.58	3.9259
50.59	3.9265
50.61	3.9272
50.63	3.9277
50.64	3.9282
50.66	3.9287
50.67	3.9292
50.69	3.9299
50.71	3.9307
50.73	3.9313
50.74	3.9319
50.76	3.9326
50.78	3.9332
50.80	3.9341
50.81	3.9348
50.82	3.9354
50.84	3.9358
50.86	3.9367
50.88	3.9373
50.89	3.9379
50.91	3.9385
50.93	3.9390
50.94	3.9395
50.96	3.9398
50.98	3.9403
50.99	3.9407
51.01	3.9411
51.03	3.9419
51.05	3.9424
51.06	3.9428
51.07	3.9433
51.09	3.9440
51.11	3.9447
51.13	3.9453
51.14	3.9458
51.16	3.9465
51.18	3.9470
51.19	3.9477
51.21	3.9482
51.22	3.9490
51.24	3.9495
51.26	3.9500
51.27	3.9507
51.29	3.9513
51.30	3.9516
51.32	3.9519
51.34	3.9524
51.36	3.9529
51.38	3.9535
51.40	3.9539
51.41	3.9543
51.43	3.9549
51.44	3.9554
51.46	3.9559
51.48	3.9566
51.49	3.9574
51.51	3.9578
51.52	3.9585
51.54	3.9591
51.56	3.9599
51.58	3.9605
51.59	3.9611
51.61	3.9614
51.63	3.9620
51.64	3.9625
51.66	3.9630
51.68	3.9636
51.70	3.9640
51.71	3.9646
51.73	3.9653
51.75	3.9658
51.76	3.9665
51.77	3.9673
51.79	3.9681
51.81	3.9689
51.83	3.9696
51.84	3.9705
51.86	3.9711
51.88	3.9718
51.89	3.9724
51.91	3.9729
51.92	3.9734
51.94	3.9739
51.95	3.9741
51.97	3.9746
51.99	3.9750
52.01	3.9754
52.03	3.9760
52.04	3.9767
52.06	3.9771
52.08	3.9776
52.09	3.9782
52.10	3.9786
52.12	3.9795
52.14	3.9801
52.16	3.9809
52.17	3.9815
52.19	3.9822
52.20	3.9831
52.23	3.9836
52.25	3.9843
52.26	3.9849
52.28	3.9853
52.29	3.9859
52.31	3.9863
52.32	3.9867
52.34	3.9873
52.36	3.9876
52.38	3.9882
52.39	3.9889
52.41	3.9893
52.43	3.9900
52.44	3.9906
52.45	3.9910
52.48	3.9917
52.49	3.9925
52.51	3.9931
52.52	3.9939
52.54	3.9944
52.56	3.9952
52.57	3.9960
52.59	3.9967
52.60	3.9972
52.63	3.9976
52.64	3.9981
52.66	3.9985
52.68	3.9991
52.69	3.9997
52.71	4.0002
52.72	4.0007
52.74	4.0012
52.75	4.0019
52.77	4.0024
52.79	4.0028
52.81	4.0036
52.82	4.0043
52.84	4.0050
52.86	4.0058
52.88	4.0064
52.89	4.0072
52.91	4.0080
52.93	4.0087
52.94	4.0094
52.96	4.0099
52.98	4.0103
53.00	4.0110
53.01	4.0113
53.03	4.0120
53.05	4.0126
53.06	4.0130
53.07	4.0136
53.09	4.0140
53.11	4.0146
53.13	4.0150
53.14	4.0157
53.16	4.0164
53.17	4.0171
53.19	4.0178
53.20	4.0186
53.22	4.0193
53.24	4.0202
53.26	4.0212
53.27	4.0218
53.29	4.0225
53.31	4.0229
53.33	4.0234
53.34	4.0240
53.36	4.0246
53.38	4.0253
53.40	4.0257
53.41	4.0263
53.43	4.0269
53.44	4.0273
53.46	4.0280
53.47	4.0287
53.49	4.0293
53.50	4.0301
53.52	4.0307
53.54	4.0313
53.55	4.0320
53.58	4.0328
53.59	4.0335
53.61	4.0343
53.63	4.0350
53.65	4.0355
53.66	4.0359
53.67	4.0364
53.69	4.0368
53.70	4.0375
53.72	4.0381
53.74	4.0385
53.76	4.0392
53.77	4.0399
53.79	4.0405
53.81	4.0410
53.83	4.0417
53.84	4.0425
53.85	4.0433
53.87	4.0442
53.89	4.0448
53.91	4.0455
53.93	4.0462
53.94	4.0468
53.96	4.0475
53.98	4.0482
54.00	4.0486
54.01	4.0491
54.02	4.0498
54.04	4.0503
54.06	4.0507
54.08	4.0512
54.09	4.0516
54.11	4.0522
54.13	4.0527
54.14	4.0529
54.16	4.0535
54.18	4.0542
54.19	4.0549
54.21	4.0556
54.22	4.0565
54.24	4.0571
54.26	4.0579
54.27	4.0587
54.30	4.0593
54.31	4.0597
54.32	4.0603
54.34	4.0607
54.36	4.0611
54.38	4.0617
54.39	4.0621
54.41	4.0626
54.42	4.0633
54.44	4.0639
54.46	4.0642
54.48	4.0647
54.49	4.0653
54.50	4.0660
54.52	4.0666
54.54	4.0675
54.56	4.0682
54.58	4.0688
54.59	4.0696
54.61	4.0703
54.63	4.0711
54.64	4.0715
54.65	4.0722
54.67	4.0726
54.69	4.0731
54.71	4.0738
54.73	4.0742
54.74	4.0747
54.75	4.0751
54.78	4.0758
54.80	4.0762
54.81	4.0767
54.83	4.0773
54.84	4.0778
54.86	4.0785
54.88	4.0793
54.89	4.0799
54.90	4.0807
54.93	4.0814
54.94	4.0821
54.96	4.0827
54.98	4.0833
54.99	4.0838
55.01	4.0843
55.02	4.0849
55.04	4.0853
55.06	4.0859
55.08	4.0865
55.09	4.0871
55.11	4.0876
55.13	4.0881
55.15	4.0886
55.16	4.0891
55.18	4.0893
55.20	4.0900
55.21	4.0908
55.23	4.0916
55.24	4.0924
55.26	4.0931
55.27	4.0937
55.29	4.0942
55.31	4.0948
55.32	4.0953
55.34	4.0958
55.35	4.0963
55.38	4.0968
55.39	4.0972
55.41	4.0976
55.43	4.0981
55.44	4.0986
55.45	4.0991
55.48	4.0997
55.50	4.1000
55.52	4.1006
55.54	4.1012
55.55	4.1018
55.55	4.1024
55.57	4.1031
55.58	4.1037
55.60	4.1045
55.63	4.1053
55.63	4.1056
55.65	4.1062
55.67	4.1067
55.69	4.1071
55.70	4.1078
55.72	4.1081
55.74	4.1085
55.75	4.1091
55.77	4.1096
55.79	4.1101
55.80	4.1104
55.83	4.1108
55.84	4.1112
55.86	4.1119
55.88	4.1125
55.89	4.1131
55.91	4.1139
55.93	4.1143
55.94	4.1150
55.96	4.1156
55.98	4.1162
56.00	4.1169
56.01	4.1173
56.02	4.1179
56.04	4.1185
56.06	4.1190
56.08	4.1196
56.09	4.1201
56.11	4.1208
56.13	4.1214
56.14	4.1217
56.16	4.1222
56.18	4.1229
56.19	4.1235
56.21	4.1244
56.23	4.1252
56.24	4.1261
56.26	4.1270
56.27	4.1276
56.29	4.1283
56.31	4.1290
56.33	4.1297
56.34	4.1303
56.36	4.1310
56.38	4.1316
56.39	4.1322
56.40	4.1328
56.43	4.1335
56.44	4.1339
56.46	4.1345
56.48	4.1350
56.49	4.1355
56.51	4.1361
56.52	4.1366
56.54	4.1372
56.55	4.1380
56.58	4.1386
56.59	4.1395
56.61	4.1402
56.63	4.1410
56.64	4.1416
56.66	4.1424
56.68	4.1430
56.69	4.1435
56.70	4.1440
56.72	4.1447
56.74	4.1452
56.76	4.1458
56.77	4.1461
56.79	4.1469
56.81	4.1473
56.83	4.1479
56.84	4.1483
56.86	4.1488
56.87	4.1495
56.89	4.1501
56.91	4.1510
56.93	4.1516
56.94	4.1521
56.96	4.1527
56.98	4.1534
56.99	4.1539
57.01	4.1543
57.03	4.1549
57.04	4.1555
57.06	4.1560
57.08	4.1564
57.09	4.1569
57.11	4.1573
57.13	4.1579
57.14	4.1584
57.16	4.1590
57.17	4.1596
57.19	4.1603
57.21	4.1607
57.23	4.1615
57.25	4.1624
57.26	4.1630
57.27	4.1639
57.29	4.1645
57.31	4.1650
57.33	4.1656
57.34	4.1662
57.36	4.1668
57.38	4.1672
57.39	4.1678
57.41	4.1682
57.43	4.1686
57.45	4.1690
57.46	4.1696
57.48	4.1702
57.49	4.1708
57.51	4.1715
57.52	4.1719
57.54	4.1725
57.56	4.1732
57.58	4.1741
57.59	4.1748
57.61	4.1756
57.63	4.1763
57.64	4.1769
57.65	4.1775
57.68	4.1783
57.69	4.1788
57.71	4.1794
57.73	4.1801
57.75	4.1806
57.76	4.1812
57.77	4.1817
57.80	4.1823
57.81	4.1827
57.83	4.1832
57.84	4.1836
57.86	4.1842
57.88	4.1845
57.90	4.1852
57.91	4.1860
57.93	4.1869
57.95	4.1875
57.96	4.1881
57.97	4.1889
57.99	4.1893
58.01	4.1900
58.03	4.1907
58.04	4.1913
58.06	4.1920
58.08	4.1926
58.09	4.1935
58.11	4.1939
58.13	4.1944
58.14	4.1949
58.16	4.1953
58.18	4.1958
58.19	4.1962
58.21	4.1969
58.23	4.1975
58.24	4.1983
58.26	4.1991
58.27	4.1998
58.29	4.2004
58.31	4.2011
58.33	4.2018
58.34	4.2024
58.36	4.2031
58.38	4.2036
58.39	4.2041
58.41	4.2046
58.43	4.2050
58.44	4.2056
58.46	4.2061
58.48	4.2064
58.49	4.2068
58.51	4.2071
58.52	4.2078
58.54	4.2083
58.56	4.2086
58.58	4.2094
58.59	4.2102
58.61	4.2109
58.63	4.2117
58.65	4.2124
58.66	4.2132
58.68	4.2139
58.69	4.2147
58.70	4.2151
58.73	4.2158
58.75	4.2166
58.76	4.2171
58.77	4.2175
58.79	4.2182
58.81	4.2188
58.83	4.2195
58.84	4.2201
58.86	4.2208
58.88	4.2214
58.90	4.2220
58.91	4.2227
58.93	4.2234
58.94	4.2243
58.96	4.2250
58.98	4.2258
58.99	4.2265
59.01	4.2271
59.03	4.2276
59.04	4.2282
59.06	4.2289
59.08	4.2295
59.09	4.2299
59.10	4.2306
59.12	4.2313
59.14	4.2317
59.16	4.2323
59.18	4.2327
59.20	4.2333
59.21	4.2340
59.23	4.2346
59.24	4.2354
59.25	4.2362
59.27	4.2369
59.29	4.2377
59.31	4.2384
59.33	4.2389
59.34	4.2397
59.36	4.2402
59.38	4.2409
59.39	4.2416
59.41	4.2423
59.43	4.2428
59.44	4.2433
59.46	4.2440
59.48	4.2446
59.49	4.2449
59.51	4.2456
59.53	4.2461
59.54	4.2467
59.56	4.2473
59.58	4.2481
59.59	4.2490
59.61	4.2498
59.63	4.2506
59.64	4.2514
59.66	4.2519
59.68	4.2527
59.69	4.2531
59.71	4.2537
59.73	4.2543
59.75	4.2548
59.76	4.2554
59.77	4.2561
59.79	4.2567
59.81	4.2571
59.83	4.2576
59.84	4.2579
59.86	4.2585
59.87	4.2589
59.89	4.2595
59.91	4.2600
59.92	4.2606
59.94	4.2612
59.96	4.2620
59.98	4.2626
60.00	4.2633
60.01	4.2640
60.02	4.2646
60.04	4.2653
60.06	4.2657
60.08	4.2662
60.09	4.2666
60.11	4.2670
60.13	4.2673
60.14	4.2677
60.15	4.2682
60.18	4.2687
60.19	4.2692
60.21	4.2696
60.23	4.2700
60.24	4.2706
60.26	4.2712
60.28	4.2721
60.29	4.2728
60.31	4.2736
60.33	4.2741
60.34	4.2748
60.36	4.2753
60.37	4.2758
60.39	4.2763
60.41	4.2769
60.43	4.2775
60.44	4.2780
60.46	4.2785
60.47	4.2790
60.49	4.2795
60.50	4.2799
60.52	4.2804
60.54	4.2808
60.56	4.2814
60.58	4.2819
60.59	4.2825
60.61	4.2834
60.63	4.2843
60.64	4.2847
60.66	4.2854
60.68	4.2859
60.69	4.2866
60.70	4.2874
60.73	4.2882
60.74	4.2888
60.76	4.2894
60.77	4.2899
60.79	4.2904
60.81	4.2909
60.83	4.2911
60.84	4.2914
60.86	4.2919
60.88	4.2924
60.89	4.2928
60.91	4.2935
60.93	4.2943
60.94	4.2951
60.96	4.2958
60.97	4.2963
60.99	4.2970
61.01	4.2974
61.02	4.2979
61.04	4.2985
61.06	4.2991
61.08	4.2995
61.09	4.3001
61.11	4.3007
61.13	4.3012
61.14	4.3017
61.15	4.3022
61.18	4.3027
61.19	4.3033
61.20	4.3038
61.22	4.3042
61.24	4.3048
61.26	4.3053
