Filename:	D:\TGAdata\„∆√ŒœÈ\20150506\30%10mm.pdid
35.52	3.9587
35.53	3.9591
35.55	3.9596
35.57	3.9601
35.59	3.9607
35.60	3.9613
35.62	3.9618
35.64	3.9623
35.65	3.9627
35.67	3.9633
35.68	3.9639
35.70	3.9644
35.72	3.9647
35.73	3.9654
35.75	3.9659
35.77	3.9666
35.78	3.9673
35.80	3.9680
35.82	3.9687
35.83	3.9693
35.85	3.9700
35.87	3.9706
35.89	3.9712
35.90	3.9716
35.92	3.9724
35.94	3.9727
35.95	3.9731
35.96	3.9735
35.98	3.9742
36.00	3.9747
36.02	3.9750
36.03	3.9755
36.05	3.9759
36.07	3.9763
36.09	3.9769
36.10	3.9777
36.11	3.9783
36.13	3.9790
36.14	3.9794
36.16	3.9803
36.18	3.9811
36.20	3.9815
36.22	3.9821
36.23	3.9824
36.25	3.9829
36.27	3.9833
36.29	3.9838
36.30	3.9843
36.31	3.9848
36.33	3.9854
36.35	3.9858
36.37	3.9862
36.38	3.9867
36.40	3.9872
36.42	3.9876
36.43	3.9882
36.45	3.9887
36.47	3.9895
36.48	3.9902
36.50	3.9908
36.52	3.9914
36.53	3.9920
36.55	3.9924
36.57	3.9931
36.58	3.9935
36.59	3.9942
36.62	3.9947
36.63	3.9952
36.65	3.9958
36.66	3.9962
36.68	3.9967
36.70	3.9971
36.72	3.9975
36.73	3.9979
36.75	3.9983
36.77	3.9988
36.78	3.9993
36.80	3.9999
36.82	4.0008
36.83	4.0015
36.85	4.0021
36.87	4.0029
36.88	4.0036
36.90	4.0042
36.92	4.0050
36.94	4.0056
36.95	4.0063
36.97	4.0069
36.99	4.0076
37.00	4.0080
37.02	4.0085
37.03	4.0090
37.05	4.0092
37.07	4.0097
37.08	4.0103
37.10	4.0109
37.12	4.0114
37.13	4.0119
37.15	4.0125
37.17	4.0132
37.19	4.0140
37.20	4.0148
37.22	4.0155
37.23	4.0159
37.24	4.0166
37.27	4.0175
37.28	4.0180
37.30	4.0183
37.32	4.0193
37.33	4.0197
37.35	4.0201
37.37	4.0208
37.38	4.0211
37.40	4.0217
37.41	4.0223
37.43	4.0228
37.44	4.0232
37.46	4.0239
37.48	4.0245
37.50	4.0250
37.52	4.0255
37.53	4.0263
37.55	4.0269
37.57	4.0275
37.58	4.0282
37.60	4.0290
37.61	4.0295
37.63	4.0301
37.65	4.0307
37.67	4.0312
37.68	4.0316
37.70	4.0319
37.72	4.0322
37.73	4.0326
37.75	4.0331
37.77	4.0335
37.79	4.0339
37.80	4.0345
37.82	4.0350
37.83	4.0353
37.85	4.0360
37.87	4.0368
37.88	4.0374
37.90	4.0381
37.92	4.0386
37.93	4.0395
37.95	4.0399
37.97	4.0406
37.98	4.0413
38.00	4.0419
38.02	4.0424
38.04	4.0429
38.05	4.0433
38.07	4.0437
38.09	4.0441
38.10	4.0444
38.12	4.0448
38.13	4.0453
38.15	4.0456
38.16	4.0462
38.18	4.0465
38.20	4.0470
38.22	4.0477
38.24	4.0485
38.25	4.0491
38.27	4.0501
38.29	4.0506
38.30	4.0511
38.31	4.0516
38.33	4.0521
38.35	4.0526
38.36	4.0531
38.38	4.0532
38.40	4.0537
38.42	4.0541
38.43	4.0546
38.45	4.0551
38.46	4.0557
38.48	4.0563
38.50	4.0565
38.52	4.0571
38.53	4.0576
38.55	4.0582
38.57	4.0591
38.58	4.0597
38.59	4.0604
38.61	4.0611
38.63	4.0618
38.65	4.0624
38.66	4.0631
38.68	4.0639
38.70	4.0645
38.71	4.0652
38.73	4.0657
38.74	4.0663
38.77	4.0670
38.78	4.0673
38.80	4.0678
38.82	4.0682
38.83	4.0687
38.84	4.0693
38.87	4.0699
38.88	4.0705
38.90	4.0711
38.92	4.0718
38.93	4.0725
38.95	4.0732
38.97	4.0740
38.98	4.0745
39.00	4.0753
39.02	4.0760
39.03	4.0764
39.04	4.0773
39.06	4.0782
39.08	4.0787
39.09	4.0793
39.12	4.0799
39.13	4.0802
39.15	4.0809
39.16	4.0814
39.18	4.0820
39.20	4.0824
39.21	4.0829
39.23	4.0833
39.25	4.0841
39.26	4.0850
39.28	4.0857
39.30	4.0864
39.31	4.0874
39.33	4.0881
39.35	4.0885
39.37	4.0892
39.38	4.0898
39.40	4.0903
39.42	4.0908
39.43	4.0913
39.45	4.0919
39.47	4.0924
39.48	4.0929
39.50	4.0934
39.52	4.0941
39.53	4.0944
39.55	4.0949
39.56	4.0955
39.58	4.0959
39.59	4.0965
39.61	4.0973
39.63	4.0978
39.65	4.0985
39.67	4.0991
39.68	4.0998
39.70	4.1005
39.72	4.1009
39.73	4.1016
39.74	4.1022
39.76	4.1027
39.78	4.1030
39.80	4.1038
39.81	4.1043
39.83	4.1049
39.85	4.1054
39.87	4.1058
39.88	4.1062
39.90	4.1069
39.92	4.1072
39.93	4.1077
39.95	4.1084
39.96	4.1090
39.98	4.1098
40.00	4.1104
40.01	4.1112
40.03	4.1118
40.05	4.1123
40.06	4.1130
40.08	4.1135
40.09	4.1139
40.12	4.1145
40.14	4.1151
40.15	4.1154
40.17	4.1159
40.18	4.1164
40.20	4.1168
40.22	4.1174
40.23	4.1177
40.25	4.1183
40.27	4.1188
40.28	4.1194
40.30	4.1202
40.31	4.1208
40.33	4.1214
40.34	4.1223
40.36	4.1231
40.38	4.1239
40.40	4.1243
40.41	4.1251
40.43	4.1256
40.45	4.1263
40.46	4.1269
40.48	4.1274
40.49	4.1280
40.52	4.1287
40.53	4.1292
40.55	4.1296
40.56	4.1304
40.58	4.1309
40.59	4.1314
40.62	4.1318
40.63	4.1324
40.65	4.1329
40.66	4.1336
40.68	4.1345
40.70	4.1352
40.72	4.1360
40.73	4.1365
40.74	4.1372
40.76	4.1378
40.78	4.1383
40.80	4.1388
40.81	4.1393
40.83	4.1399
40.84	4.1406
40.86	4.1411
40.88	4.1418
40.90	4.1423
40.91	4.1429
40.93	4.1435
40.94	4.1441
40.96	4.1446
40.98	4.1452
40.99	4.1457
41.02	4.1465
41.03	4.1470
41.05	4.1476
41.06	4.1483
41.08	4.1489
41.09	4.1497
41.11	4.1502
41.13	4.1509
41.15	4.1515
41.16	4.1520
41.18	4.1527
41.20	4.1534
41.21	4.1538
41.23	4.1544
41.24	4.1550
41.26	4.1557
41.27	4.1560
41.29	4.1565
41.31	4.1571
41.33	4.1576
41.34	4.1582
41.36	4.1587
41.38	4.1592
41.39	4.1598
41.41	4.1605
41.43	4.1610
41.44	4.1616
41.46	4.1623
41.48	4.1630
41.49	4.1637
41.51	4.1643
41.52	4.1647
41.54	4.1652
41.56	4.1656
41.58	4.1661
41.59	4.1666
41.61	4.1673
41.63	4.1679
41.65	4.1685
41.67	4.1689
41.68	4.1695
41.69	4.1702
41.71	4.1709
41.73	4.1715
41.74	4.1723
41.76	4.1730
41.77	4.1736
41.80	4.1742
41.81	4.1751
41.83	4.1756
41.85	4.1762
41.87	4.1767
41.88	4.1772
41.90	4.1776
41.91	4.1782
41.93	4.1786
41.95	4.1793
41.96	4.1797
41.98	4.1803
41.99	4.1809
42.01	4.1814
42.02	4.1819
42.04	4.1827
42.06	4.1837
42.08	4.1844
42.09	4.1852
42.11	4.1859
42.13	4.1865
42.14	4.1871
42.16	4.1875
42.18	4.1882
42.20	4.1889
42.21	4.1892
42.23	4.1897
42.24	4.1903
42.26	4.1912
42.27	4.1916
42.30	4.1923
42.31	4.1928
42.32	4.1933
42.33	4.1937
42.35	4.1944
42.38	4.1949
42.39	4.1956
42.41	4.1962
42.43	4.1969
42.44	4.1976
42.46	4.1982
42.48	4.1989
42.49	4.1996
42.52	4.2002
42.52	4.2008
42.55	4.2013
42.56	4.2020
42.58	4.2026
42.59	4.2032
42.61	4.2039
42.63	4.2043
42.64	4.2050
42.66	4.2055
42.68	4.2058
42.69	4.2062
42.71	4.2067
42.73	4.2073
42.74	4.2081
42.75	4.2089
42.78	4.2095
42.80	4.2103
42.81	4.2109
42.83	4.2116
42.84	4.2123
42.86	4.2127
42.88	4.2133
42.89	4.2136
42.91	4.2141
42.93	4.2147
42.94	4.2154
42.96	4.2158
42.98	4.2164
42.99	4.2171
43.01	4.2175
43.03	4.2179
43.04	4.2184
43.06	4.2188
43.08	4.2196
43.09	4.2202
43.10	4.2210
43.13	4.2218
43.14	4.2227
43.16	4.2233
43.18	4.2240
43.19	4.2245
43.21	4.2250
43.22	4.2256
43.24	4.2263
43.25	4.2268
43.27	4.2275
43.29	4.2280
43.31	4.2285
43.33	4.2291
43.34	4.2297
43.36	4.2303
43.38	4.2308
43.40	4.2314
43.41	4.2319
43.43	4.2326
43.44	4.2332
43.45	4.2341
43.48	4.2349
43.49	4.2356
43.51	4.2361
43.52	4.2368
43.54	4.2375
43.56	4.2380
43.58	4.2387
43.59	4.2392
43.61	4.2400
43.63	4.2407
43.64	4.2414
43.65	4.2421
43.68	4.2425
43.70	4.2430
43.71	4.2435
43.73	4.2442
43.74	4.2445
43.76	4.2451
43.77	4.2457
43.79	4.2464
43.80	4.2471
43.82	4.2477
43.84	4.2483
43.85	4.2487
43.87	4.2495
43.89	4.2500
43.91	4.2507
43.93	4.2515
43.94	4.2522
43.96	4.2527
43.98	4.2532
43.99	4.2538
44.01	4.2544
44.02	4.2550
44.04	4.2553
44.05	4.2557
44.07	4.2563
44.09	4.2569
44.10	4.2575
44.12	4.2582
44.14	4.2591
44.16	4.2599
44.18	4.2607
44.19	4.2613
44.21	4.2618
44.23	4.2623
44.24	4.2631
44.26	4.2636
44.27	4.2641
44.29	4.2647
44.31	4.2652
44.32	4.2658
44.34	4.2662
44.36	4.2668
44.37	4.2674
44.39	4.2679
44.40	4.2686
44.43	4.2690
44.44	4.2696
44.46	4.2702
44.47	4.2708
44.49	4.2716
44.50	4.2723
44.52	4.2730
44.54	4.2737
44.55	4.2743
44.57	4.2749
44.58	4.2754
44.60	4.2760
44.62	4.2767
44.64	4.2773
44.65	4.2779
44.66	4.2785
44.68	4.2789
44.70	4.2793
44.73	4.2799
44.74	4.2803
44.75	4.2809
44.77	4.2813
44.79	4.2819
44.80	4.2825
44.82	4.2832
44.84	4.2840
44.85	4.2847
44.87	4.2854
44.88	4.2861
44.90	4.2867
44.92	4.2874
44.94	4.2882
44.96	4.2890
44.98	4.2896
44.99	4.2902
45.00	4.2907
45.02	4.2911
45.04	4.2915
45.05	4.2920
45.07	4.2924
45.09	4.2930
45.11	4.2935
45.13	4.2940
45.14	4.2948
45.16	4.2954
45.17	4.2963
45.19	4.2969
45.20	4.2975
45.22	4.2983
45.24	4.2991
45.25	4.2999
45.27	4.3004
45.29	4.3011
45.30	4.3015
45.32	4.3022
45.34	4.3029
45.35	4.3034
45.37	4.3039
45.39	4.3045
45.40	4.3049
45.43	4.3055
45.43	4.3060
45.45	4.3065
45.47	4.3072
45.49	4.3078
45.50	4.3084
45.52	4.3093
45.53	4.3100
45.55	4.3107
45.57	4.3115
45.59	4.3122
45.60	4.3130
45.62	4.3139
45.64	4.3145
45.65	4.3151
45.67	4.3156
45.68	4.3164
45.70	4.3168
45.72	4.3171
45.74	4.3179
45.75	4.3184
45.77	4.3189
45.78	4.3196
45.80	4.3201
45.82	4.3207
45.84	4.3215
45.85	4.3222
45.87	4.3231
45.89	4.3240
45.90	4.3247
45.92	4.3253
45.94	4.3261
45.95	4.3267
45.98	4.3274
45.99	4.3279
46.00	4.3286
46.02	4.3290
46.03	4.3297
46.05	4.3302
46.07	4.3308
46.09	4.3313
46.10	4.3319
46.12	4.3324
46.14	4.3330
46.16	4.3333
46.17	4.3340
46.19	4.3347
46.21	4.3355
46.22	4.3361
46.24	4.3369
46.25	4.3373
46.27	4.3382
46.29	4.3387
46.30	4.3395
46.32	4.3400
46.34	4.3405
46.35	4.3410
46.38	4.3416
46.39	4.3420
46.41	4.3426
46.42	4.3432
46.43	4.3438
46.45	4.3442
46.47	4.3448
46.49	4.3453
46.50	4.3457
46.52	4.3463
46.54	4.3471
46.55	4.3479
46.57	4.3487
46.59	4.3493
46.60	4.3501
46.63	4.3507
46.64	4.3514
46.65	4.3520
46.67	4.3525
46.68	4.3532
46.70	4.3538
46.73	4.3542
46.74	4.3548
46.75	4.3553
46.77	4.3559
46.79	4.3565
46.80	4.3571
46.82	4.3577
46.84	4.3583
46.87	4.3589
46.88	4.3594
46.89	4.3603
46.90	4.3610
46.92	4.3617
46.94	4.3623
46.95	4.3630
46.97	4.3638
46.98	4.3645
47.00	4.3650
47.02	4.3656
47.04	4.3661
47.05	4.3665
47.07	4.3673
47.08	4.3678
47.11	4.3681
47.12	4.3687
47.14	4.3692
47.15	4.3697
47.17	4.3700
47.19	4.3706
47.20	4.3711
47.22	4.3718
47.24	4.3728
47.25	4.3736
47.26	4.3741
47.28	4.3749
47.30	4.3757
47.32	4.3765
47.33	4.3773
47.35	4.3778
47.37	4.3784
47.38	4.3788
47.40	4.3794
47.42	4.3801
47.43	4.3806
47.45	4.3812
47.47	4.3818
47.48	4.3822
47.50	4.3829
47.52	4.3834
47.54	4.3838
47.56	4.3845
47.57	4.3854
47.58	4.3861
47.60	4.3868
47.62	4.3876
47.64	4.3883
47.65	4.3891
47.67	4.3899
47.68	4.3905
47.70	4.3909
47.72	4.3916
47.74	4.3923
47.75	4.3930
47.77	4.3934
47.79	4.3942
47.80	4.3947
47.82	4.3953
47.84	4.3959
47.85	4.3962
47.87	4.3967
47.89	4.3975
47.91	4.3981
47.92	4.3989
47.94	4.3997
47.95	4.4005
47.97	4.4013
47.99	4.4019
48.00	4.4027
48.02	4.4033
48.03	4.4038
48.05	4.4045
48.07	4.4051
48.09	4.4056
48.10	4.4062
48.12	4.4067
48.14	4.4072
48.15	4.4078
48.17	4.4085
48.19	4.4091
48.20	4.4096
48.22	4.4104
48.23	4.4108
48.25	4.4118
48.27	4.4127
48.28	4.4134
48.30	4.4143
48.32	4.4148
48.34	4.4157
48.36	4.4158
48.37	4.4169
48.38	4.4171
48.40	4.4177
48.42	4.4183
48.43	4.4192
48.45	4.4193
48.47	4.4198
48.49	4.4202
48.50	4.4208
48.52	4.4214
48.54	4.4219
48.55	4.4228
48.57	4.4235
48.59	4.4235
48.60	4.4242
48.62	4.4252
48.63	4.4262
48.65	4.4263
48.67	4.4272
48.69	4.4278
48.70	4.4280
48.71	4.4289
48.73	4.4293
48.75	4.4298
48.77	4.4304
48.79	4.4308
48.80	4.4313
48.82	4.4318
48.84	4.4324
48.85	4.4329
48.87	4.4334
48.88	4.4339
48.90	4.4345
48.92	4.4351
48.94	4.4356
48.95	4.4365
48.97	4.4371
48.98	4.4377
49.00	4.4385
49.02	4.4390
49.04	4.4396
49.05	4.4401
49.07	4.4406
49.08	4.4412
49.10	4.4418
49.12	4.4426
49.14	4.4430
49.15	4.4435
49.17	4.4440
49.18	4.4445
49.20	4.4449
49.22	4.4455
49.23	4.4459
49.25	4.4464
49.26	4.4471
49.28	4.4478
49.30	4.4485
49.32	4.4492
49.33	4.4500
49.35	4.4506
49.36	4.4514
49.38	4.4519
49.40	4.4526
49.42	4.4531
49.43	4.4535
49.45	4.4542
49.47	4.4546
49.48	4.4550
49.50	4.4557
49.52	4.4561
49.54	4.4566
49.55	4.4572
49.57	4.4577
49.58	4.4582
49.60	4.4590
49.62	4.4598
49.63	4.4605
49.65	4.4613
49.67	4.4617
49.68	4.4624
49.70	4.4632
49.72	4.4640
49.74	4.4648
49.76	4.4655
49.77	4.4662
49.78	4.4666
49.80	4.4673
49.82	4.4679
49.84	4.4683
49.85	4.4689
49.87	4.4694
49.88	4.4700
49.90	4.4703
49.92	4.4709
49.93	4.4716
49.95	4.4725
49.97	4.4731
49.99	4.4738
50.00	4.4745
50.02	4.4753
50.03	4.4761
50.05	4.4768
50.07	4.4775
50.08	4.4781
50.10	4.4788
50.12	4.4794
50.13	4.4797
50.15	4.4804
50.17	4.4810
50.19	4.4816
50.20	4.4821
50.22	4.4827
50.23	4.4830
50.25	4.4835
50.27	4.4841
50.28	4.4845
50.30	4.4851
50.32	4.4860
50.34	4.4867
50.35	4.4874
50.37	4.4881
50.39	4.4885
50.40	4.4891
50.41	4.4897
50.43	4.4903
50.45	4.4909
50.47	4.4915
50.48	4.4920
50.50	4.4926
50.52	4.4932
50.53	4.4937
50.54	4.4941
50.57	4.4946
50.59	4.4952
50.60	4.4960
50.62	4.4965
50.64	4.4973
50.65	4.4978
50.67	4.4984
50.68	4.4992
50.70	4.4997
50.72	4.5004
50.73	4.5011
50.75	4.5016
50.77	4.5024
50.78	4.5031
50.80	4.5037
50.81	4.5044
50.83	4.5050
50.85	4.5055
50.87	4.5062
50.88	4.5066
50.90	4.5071
50.92	4.5077
50.93	4.5084
50.95	4.5088
50.97	4.5095
50.98	4.5102
51.00	4.5111
51.02	4.5118
51.04	4.5127
51.05	4.5132
51.07	4.5139
51.08	4.5146
51.10	4.5151
51.12	4.5157
51.13	4.5162
51.15	4.5169
51.17	4.5173
51.18	4.5178
51.20	4.5185
51.22	4.5192
51.23	4.5198
51.25	4.5206
51.27	4.5211
51.28	4.5217
51.30	4.5223
51.32	4.5230
51.33	4.5237
51.35	4.5243
51.37	4.5251
51.38	4.5257
51.40	4.5263
51.42	4.5269
51.43	4.5274
51.45	4.5280
51.47	4.5285
51.48	4.5292
51.50	4.5299
51.52	4.5304
51.53	4.5309
51.55	4.5315
51.56	4.5320
51.58	4.5325
51.60	4.5329
51.62	4.5335
51.63	4.5340
51.65	4.5347
51.67	4.5353
51.68	4.5358
51.70	4.5366
51.72	4.5373
51.73	4.5379
51.75	4.5385
51.77	4.5390
51.78	4.5398
51.80	4.5402
51.82	4.5409
51.83	4.5412
51.85	4.5419
51.87	4.5425
51.88	4.5428
51.90	4.5433
51.92	4.5439
51.93	4.5444
51.95	4.5449
51.97	4.5455
51.98	4.5458
52.00	4.5465
52.02	4.5469
52.03	4.5477
52.05	4.5483
52.07	4.5490
52.09	4.5496
52.10	4.5503
52.11	4.5507
52.13	4.5515
52.15	4.5518
52.17	4.5524
52.18	4.5528
52.20	4.5535
52.22	4.5543
52.23	4.5547
52.25	4.5554
52.26	4.5560
52.28	4.5564
52.30	4.5570
52.32	4.5574
52.33	4.5581
52.35	4.5588
52.36	4.5595
52.38	4.5600
52.40	4.5607
52.41	4.5613
52.43	4.5618
52.45	4.5625
52.47	4.5632
52.48	4.5638
52.50	4.5644
52.52	4.5650
52.53	4.5656
52.55	4.5660
52.57	4.5666
52.58	4.5669
52.60	4.5675
52.62	4.5680
52.63	4.5685
52.65	4.5692
52.67	4.5696
52.68	4.5703
52.70	4.5710
52.71	4.5718
52.73	4.5725
52.75	4.5730
52.77	4.5737
52.78	4.5743
52.80	4.5749
52.82	4.5757
52.83	4.5763
52.85	4.5769
52.87	4.5774
52.88	4.5779
52.90	4.5786
52.91	4.5788
52.93	4.5792
52.95	4.5799
52.97	4.5802
52.98	4.5807
53.00	4.5812
53.01	4.5816
53.03	4.5823
53.05	4.5833
53.07	4.5839
53.08	4.5846
53.09	4.5853
53.11	4.5859
53.13	4.5866
53.15	4.5873
53.16	4.5877
53.18	4.5883
53.19	4.5888
53.21	4.5892
53.23	4.5896
53.25	4.5903
53.26	4.5908
53.28	4.5914
53.30	4.5919
53.31	4.5923
53.33	4.5928
53.34	4.5933
53.37	4.5940
53.38	4.5946
53.40	4.5953
53.41	4.5959
53.43	4.5966
53.45	4.5971
53.46	4.5976
53.48	4.5983
53.50	4.5990
53.51	4.5996
53.53	4.6000
53.54	4.6005
53.56	4.6008
53.58	4.6015
53.59	4.6021
53.61	4.6027
53.63	4.6033
53.65	4.6039
53.66	4.6044
53.68	4.6049
53.69	4.6055
53.71	4.6061
53.73	4.6067
53.75	4.6077
53.77	4.6083
53.78	4.6092
53.80	4.6097
53.81	4.6104
53.83	4.6112
53.84	4.6118
53.86	4.6122
53.88	4.6129
53.90	4.6133
53.91	4.6135
53.93	4.6142
53.94	4.6147
53.96	4.6150
53.98	4.6157
54.00	4.6161
54.01	4.6166
54.03	4.6173
54.04	4.6178
54.06	4.6185
54.08	4.6191
54.09	4.6198
54.11	4.6203
54.13	4.6209
54.15	4.6215
54.16	4.6221
54.18	4.6227
54.20	4.6231
54.21	4.6236
54.23	4.6241
54.24	4.6246
54.26	4.6252
54.28	4.6255
54.30	4.6260
54.31	4.6264
54.33	4.6268
54.34	4.6273
54.36	4.6280
54.38	4.6286
54.40	4.6291
54.41	4.6299
54.43	4.6307
54.45	4.6314
54.46	4.6321
54.48	4.6327
54.50	4.6332
54.51	4.6338
54.52	4.6345
54.54	4.6351
54.56	4.6356
54.58	4.6359
54.59	4.6365
54.61	4.6369
54.63	4.6373
54.65	4.6378
54.67	4.6382
54.68	4.6386
54.70	4.6390
54.71	4.6394
54.73	4.6401
54.75	4.6409
54.76	4.6415
54.77	4.6422
54.79	4.6430
54.81	4.6435
54.83	4.6443
54.84	4.6448
54.86	4.6454
54.88	4.6458
54.90	4.6466
54.91	4.6471
54.93	4.6477
54.94	4.6482
54.97	4.6487
54.98	4.6491
55.00	4.6497
55.01	4.6502
55.03	4.6507
55.05	4.6512
55.06	4.6520
55.08	4.6528
55.09	4.6535
55.12	4.6542
55.13	4.6548
55.15	4.6555
55.16	4.6561
55.18	4.6566
55.20	4.6574
55.22	4.6577
55.24	4.6584
55.25	4.6588
55.26	4.6591
55.28	4.6597
55.30	4.6604
55.32	4.6609
55.33	4.6615
55.34	4.6620
55.36	4.6624
55.38	4.6630
55.39	4.6638
55.41	4.6645
55.44	4.6651
55.44	4.6657
55.45	4.6664
55.47	4.6670
55.50	4.6676
55.52	4.6683
55.54	4.6691
55.55	4.6697
55.55	4.6702
55.57	4.6708
55.58	4.6713
55.61	4.6719
55.63	4.6723
55.64	4.6727
55.66	4.6732
55.68	4.6738
55.70	4.6743
55.71	4.6747
55.73	4.6754
55.75	4.6760
55.76	4.6769
55.78	4.6774
55.80	4.6783
55.81	4.6791
55.83	4.6798
55.85	4.6802
55.86	4.6809
55.88	4.6815
55.89	4.6822
55.91	4.6827
55.93	4.6834
55.95	4.6841
55.96	4.6847
55.98	4.6853
55.99	4.6858
56.01	4.6864
56.03	4.6871
56.05	4.6876
56.06	4.6883
56.08	4.6891
56.09	4.6902
56.11	4.6910
56.13	4.6918
56.14	4.6925
56.16	4.6932
56.18	4.6939
56.19	4.6948
56.21	4.6955
56.23	4.6963
56.25	4.6969
56.26	4.6974
56.27	4.6981
56.29	4.6989
56.31	4.6993
56.33	4.7001
56.34	4.7008
56.35	4.7015
56.38	4.7022
56.39	4.7029
56.41	4.7038
56.43	4.7047
56.45	4.7058
56.46	4.7066
56.48	4.7077
56.50	4.7087
56.51	4.7096
56.52	4.7105
56.54	4.7112
56.56	4.7119
56.58	4.7128
56.59	4.7135
56.61	4.7142
56.63	4.7148
56.64	4.7153
56.66	4.7160
56.68	4.7166
56.69	4.7172
56.71	4.7176
56.73	4.7182
56.74	4.7187
56.76	4.7194
56.78	4.7200
56.80	4.7205
56.81	4.7210
56.83	4.7215
56.84	4.7220
56.86	4.7226
56.88	4.7232
56.90	4.7236
56.91	4.7241
56.93	4.7245
56.95	4.7248
56.96	4.7251
56.98	4.7255
56.99	4.7257
57.00	4.7260
57.02	4.7264
57.05	4.7268
57.06	4.7272
57.08	4.7277
57.09	4.7280
57.11	4.7286
57.13	4.7293
57.14	4.7299
57.16	4.7304
57.18	4.7306
57.19	4.7313
57.21	4.7317
57.23	4.7320
57.25	4.7325
57.26	4.7332
57.27	4.7335
57.29	4.7340
57.31	4.7344
57.33	4.7348
57.34	4.7354
57.36	4.7355
57.38	4.7359
57.39	4.7363
57.41	4.7369
57.43	4.7375
57.44	4.7382
57.46	4.7388
57.48	4.7393
57.49	4.7398
57.51	4.7404
57.52	4.7409
57.54	4.7415
57.56	4.7420
57.58	4.7424
57.59	4.7430
57.61	4.7434
57.63	4.7440
57.64	4.7444
57.66	4.7448
57.68	4.7453
57.69	4.7457
57.70	4.7463
57.72	4.7467
57.74	4.7473
57.76	4.7479
57.77	4.7484
57.79	4.7491
57.81	4.7498
57.83	4.7503
57.84	4.7510
57.86	4.7516
57.88	4.7521
57.90	4.7525
57.91	4.7528
57.93	4.7535
57.94	4.7540
57.96	4.7545
57.98	4.7551
58.00	4.7552
58.01	4.7558
58.03	4.7564
58.05	4.7566
58.06	4.7569
58.08	4.7574
58.09	4.7579
58.11	4.7587
58.13	4.7593
58.14	4.7598
58.16	4.7605
58.18	4.7612
58.19	4.7618
58.21	4.7625
58.23	4.7631
58.24	4.7637
58.26	4.7642
58.27	4.7647
58.29	4.7652
58.30	4.7658
58.33	4.7664
58.34	4.7668
58.36	4.7672
58.38	4.7676
58.40	4.7680
58.41	4.7683
58.43	4.7688
58.45	4.7694
58.46	4.7701
58.48	4.7708
58.50	4.7715
58.51	4.7721
58.53	4.7728
58.55	4.7733
58.56	4.7739
58.58	4.7743
58.59	4.7749
58.62	4.7754
58.63	4.7759
58.64	4.7764
58.66	4.7769
58.68	4.7774
58.69	4.7779
58.71	4.7784
58.73	4.7789
58.75	4.7793
58.76	4.7799
58.77	4.7805
58.79	4.7810
58.81	4.7817
58.83	4.7822
58.84	4.7830
58.86	4.7835
58.88	4.7844
58.90	4.7850
58.91	4.7857
58.93	4.7864
58.94	4.7870
58.96	4.7878
58.97	4.7884
58.99	4.7888
59.01	4.7890
59.02	4.7897
59.04	4.7901
59.06	4.7905
59.08	4.7911
59.09	4.7916
59.10	4.7924
59.13	4.7933
59.14	4.7941
59.16	4.7947
59.18	4.7953
59.19	4.7958
59.21	4.7962
59.23	4.7967
59.24	4.7974
59.26	4.7981
59.28	4.7987
59.29	4.7992
59.31	4.7999
59.33	4.8005
59.34	4.8010
59.36	4.8015
59.38	4.8022
59.39	4.8025
59.41	4.8030
59.43	4.8035
59.44	4.8040
59.46	4.8046
59.48	4.8053
59.49	4.8060
59.51	4.8066
59.52	4.8073
59.54	4.8078
59.56	4.8083
59.58	4.8088
59.59	4.8093
59.60	4.8099
59.62	4.8102
59.64	4.8106
59.66	4.8109
59.68	4.8112
59.69	4.8117
59.71	4.8121
59.73	4.8126
59.75	4.8131
59.76	4.8134
59.78	4.8139
59.79	4.8145
59.80	4.8152
59.82	4.8159
59.84	4.8166
59.85	4.8171
59.88	4.8176
59.89	4.8181
59.91	4.8186
59.93	4.8193
59.94	4.8197
59.96	4.8202
59.97	4.8207
59.99	4.8212
60.01	4.8218
60.03	4.8223
60.04	4.8229
60.06	4.8234
60.08	4.8237
60.09	4.8240
60.10	4.8246
60.13	4.8253
60.14	4.8259
60.15	4.8266
60.17	4.8274
60.19	4.8279
60.21	4.8285
60.23	4.8291
60.24	4.8297
60.26	4.8302
60.27	4.8307
60.29	4.8311
60.31	4.8316
60.33	4.8321
60.34	4.8327
60.35	4.8331
60.37	4.8336
60.39	4.8341
60.41	4.8346
60.43	4.8351
60.44	4.8356
60.46	4.8363
60.48	4.8369
60.49	4.8376
60.50	4.8383
60.52	4.8389
60.54	4.8392
60.55	4.8398
60.57	4.8404
60.59	4.8409
60.60	4.8416
60.62	4.8423
60.64	4.8428
60.66	4.8433
60.68	4.8440
60.69	4.8445
60.71	4.8450
60.73	4.8456
60.74	4.8461
60.75	4.8468
60.77	4.8477
60.79	4.8485
60.81	4.8491
60.83	4.8498
60.84	4.8504
60.86	4.8511
60.88	4.8519
60.89	4.8524
60.90	4.8529
60.92	4.8535
60.93	4.8541
60.95	4.8546
60.97	4.8552
60.98	4.8556
61.00	4.8562
61.02	4.8568
61.04	4.8573
61.05	4.8579
61.07	4.8585
61.09	4.8590
61.10	4.8597
61.13	4.8602
61.14	4.8609
61.15	4.8617
61.18	4.8623
61.19	4.8628
61.21	4.8635
61.22	4.8642
61.23	4.8648
61.25	4.8654
61.27	4.8659
61.29	4.8663
61.31	4.8668
61.32	4.8675
