Filename:	D:\TGAdata\„∆√ŒœÈ\20150506\20%5mm.pdid

Temperature (°„C)	Heat Flow Endo Up (mW)
60.51	4.5217
60.52	4.5223
60.54	4.5231
60.56	4.5237
60.57	4.5243
60.59	4.5247
60.61	4.5256
60.63	4.5261
60.64	4.5266
60.66	4.5269
60.68	4.5274
60.69	4.5277
60.71	4.5281
60.73	4.5286
60.74	4.5290
60.76	4.5293
60.77	4.5298
60.79	4.5305
60.81	4.5314
60.83	4.5323
60.84	4.5330
60.86	4.5335
60.88	4.5342
60.89	4.5347
60.90	4.5352
60.93	4.5355
60.94	4.5359
60.95	4.5362
60.98	4.5365
61.00	4.5369
61.01	4.5375
61.02	4.5379
61.04	4.5384
61.05	4.5389
61.08	4.5393
61.09	4.5398
61.11	4.5402
61.13	4.5408
61.14	4.5415
61.16	4.5420
61.18	4.5427
61.19	4.5433
61.21	4.5439
61.23	4.5446
61.24	4.5451
61.25	4.5457
61.27	4.5463
61.29	4.5469
61.31	4.5473
61.33	4.5478
61.34	4.5484
61.36	4.5488
61.38	4.5493
61.39	4.5497
61.41	4.5500
61.43	4.5504
61.44	4.5511
61.45	4.5517
61.48	4.5527
61.49	4.5536
61.51	4.5542
61.52	4.5550
61.54	4.5557
61.56	4.5563
61.57	4.5570
61.59	4.5576
61.60	4.5581
61.62	4.5585
61.65	4.5592
61.66	4.5597
61.68	4.5601
61.69	4.5607
61.71	4.5613
61.73	4.5618
61.75	4.5622
61.76	4.5628
61.77	4.5633
61.79	4.5639
61.80	4.5644
61.82	4.5653
61.84	4.5658
61.85	4.5664
61.87	4.5672
61.89	4.5678
61.91	4.5686
61.93	4.5693
61.94	4.5700
61.95	4.5705
61.97	4.5711
61.99	4.5716
62.01	4.5722
62.02	4.5726
62.04	4.5734
62.06	4.5736
62.07	4.5739
62.09	4.5745
62.10	4.5749
62.12	4.5754
62.14	4.5761
62.16	4.5768
62.18	4.5778
62.19	4.5784
62.21	4.5791
62.23	4.5799
62.25	4.5804
62.26	4.5807
62.27	4.5810
62.28	4.5815
62.30	4.5820
62.33	4.5825
62.34	4.5829
62.35	4.5835
62.38	4.5840
62.39	4.5844
62.41	4.5850
62.43	4.5856
62.44	4.5861
62.45	4.5865
62.47	4.5874
62.48	4.5880
62.50	4.5887
62.52	4.5894
62.54	4.5901
62.55	4.5907
62.57	4.5913
62.59	4.5921
62.60	4.5926
62.62	4.5934
62.64	4.5943
62.66	4.5945
62.68	4.5950
62.69	4.5956
62.71	4.5962
62.73	4.5968
62.74	4.5972
62.75	4.5977
62.77	4.5982
62.78	4.5986
62.80	4.5991
62.82	4.5997
62.84	4.6002
62.85	4.6008
62.87	4.6014
62.88	4.6020
62.90	4.6026
62.92	4.6034
62.93	4.6043
62.95	4.6049
62.97	4.6055
62.99	4.6060
63.00	4.6064
63.02	4.6071
63.04	4.6076
63.06	4.6078
63.08	4.6085
63.09	4.6090
63.11	4.6092
63.13	4.6097
63.14	4.6103
63.15	4.6109
63.17	4.6114
63.18	4.6120
63.20	4.6128
63.23	4.6136
63.24	4.6143
63.26	4.6150
63.27	4.6154
63.29	4.6159
63.30	4.6164
63.33	4.6172
63.34	4.6176
63.35	4.6181
63.37	4.6186
63.39	4.6191
63.40	4.6194
63.43	4.6200
63.44	4.6204
63.45	4.6209
63.47	4.6214
63.49	4.6220
63.50	4.6227
63.52	4.6236
63.54	4.6242
63.55	4.6249
63.57	4.6255
63.59	4.6259
63.61	4.6266
63.62	4.6271
63.64	4.6279
63.66	4.6283
63.68	4.6286
63.68	4.6290
63.70	4.6296
63.72	4.6301
63.74	4.6304
63.75	4.6309
63.77	4.6312
63.79	4.6317
63.80	4.6323
63.82	4.6331
63.84	4.6336
63.85	4.6345
63.87	4.6350
63.89	4.6356
63.91	4.6359
63.92	4.6365
63.94	4.6371
63.95	4.6375
63.97	4.6381
63.99	4.6386
64.01	4.6393
64.02	4.6397
64.04	4.6400
64.05	4.6404
64.07	4.6410
64.09	4.6415
64.10	4.6421
64.12	4.6429
64.14	4.6436
64.15	4.6442
64.17	4.6448
64.19	4.6453
64.20	4.6462
64.22	4.6467
64.24	4.6473
64.25	4.6480
64.27	4.6485
64.29	4.6490
64.30	4.6496
64.32	4.6500
64.34	4.6506
64.35	4.6510
64.38	4.6516
64.39	4.6522
64.40	4.6526
64.42	4.6530
64.44	4.6533
64.45	4.6542
64.47	4.6549
64.49	4.6555
64.50	4.6562
64.52	4.6567
64.54	4.6575
64.55	4.6582
64.57	4.6588
64.58	4.6593
64.60	4.6602
64.62	4.6609
64.64	4.6614
64.65	4.6621
64.67	4.6626
64.69	4.6630
64.70	4.6632
64.72	4.6637
64.74	4.6641
64.75	4.6647
64.78	4.6653
64.79	4.6657
64.80	4.6662
64.82	4.6670
64.84	4.6677
64.85	4.6684
64.88	4.6691
64.89	4.6697
64.90	4.6704
64.92	4.6712
64.94	4.6716
64.95	4.6723
64.97	4.6730
64.99	4.6736
65.01	4.6743
65.03	4.6747
65.04	4.6754
65.05	4.6758
65.07	4.6763
65.09	4.6768
65.10	4.6772
65.13	4.6777
65.14	4.6784
65.16	4.6791
65.18	4.6798
65.19	4.6805
65.20	4.6813
65.22	4.6820
65.24	4.6824
65.25	4.6832
65.27	4.6836
65.29	4.6841
65.30	4.6848
65.32	4.6854
65.34	4.6860
65.36	4.6864
65.38	4.6867
65.39	4.6873
65.41	4.6878
65.42	4.6882
65.44	4.6887
65.46	4.6895
65.47	4.6902
65.49	4.6909
65.50	4.6917
65.52	4.6922
65.54	4.6926
65.55	4.6934
65.57	4.6942
65.58	4.6946
65.60	4.6952
65.63	4.6958
65.64	4.6963
65.65	4.6967
65.67	4.6971
65.68	4.6975
65.70	4.6980
65.72	4.6985
65.74	4.6990
65.76	4.6998
65.77	4.7006
65.79	4.7011
65.81	4.7019
65.83	4.7028
65.84	4.7035
65.85	4.7041
65.88	4.7047
65.89	4.7053
65.91	4.7059
65.92	4.7065
65.94	4.7070
65.95	4.7077
65.97	4.7080
65.99	4.7087
66.00	4.7091
66.02	4.7096
66.04	4.7101
66.05	4.7107
66.07	4.7113
66.09	4.7119
66.11	4.7125
66.12	4.7129
66.13	4.7135
66.15	4.7143
66.17	4.7148
66.19	4.7155
66.20	4.7162
66.22	4.7168
66.24	4.7174
66.25	4.7181
66.27	4.7186
66.29	4.7191
66.31	4.7197
66.33	4.7203
66.34	4.7207
66.35	4.7212
66.37	4.7218
66.39	4.7224
66.40	4.7229
66.42	4.7234
66.44	4.7238
66.45	4.7242
66.47	4.7249
66.49	4.7256
66.50	4.7263
66.53	4.7269
66.54	4.7276
66.56	4.7281
66.58	4.7286
66.59	4.7291
66.60	4.7297
66.62	4.7302
66.64	4.7309
66.65	4.7313
66.67	4.7320
66.69	4.7325
66.70	4.7330
66.72	4.7336
66.74	4.7341
66.76	4.7346
66.78	4.7351
66.79	4.7355
66.81	4.7361
66.82	4.7368
66.84	4.7373
66.86	4.7381
66.87	4.7386
66.89	4.7393
66.90	4.7397
66.92	4.7402
66.94	4.7407
66.95	4.7412
66.97	4.7417
66.99	4.7423
67.01	4.7429
67.02	4.7434
67.04	4.7440
67.06	4.7445
67.08	4.7452
67.09	4.7455
67.11	4.7461
67.13	4.7467
67.14	4.7472
67.15	4.7479
67.17	4.7486
67.19	4.7493
67.21	4.7499
67.22	4.7506
67.23	4.7510
67.25	4.7515
67.27	4.7522
67.29	4.7529
67.30	4.7536
67.32	4.7541
67.34	4.7543
67.35	4.7550
67.37	4.7555
67.39	4.7560
67.40	4.7565
67.42	4.7569
67.44	4.7574
67.45	4.7580
67.47	4.7587
67.49	4.7595
67.50	4.7601
67.52	4.7607
67.53	4.7613
67.55	4.7620
67.58	4.7627
67.59	4.7632
67.60	4.7637
67.62	4.7642
67.64	4.7648
67.65	4.7651
67.67	4.7654
67.69	4.7659
67.70	4.7666
67.72	4.7669
67.74	4.7675
67.75	4.7681
67.77	4.7688
67.79	4.7691
67.80	4.7700
67.82	4.7707
67.84	4.7713
67.86	4.7721
67.88	4.7727
67.89	4.7733
67.90	4.7741
67.92	4.7747
67.94	4.7752
67.96	4.7758
67.97	4.7763
67.99	4.7771
68.00	4.7777
68.02	4.7780
68.04	4.7784
68.05	4.7789
68.07	4.7792
68.09	4.7796
68.10	4.7801
68.12	4.7810
68.14	4.7817
68.15	4.7825
68.17	4.7833
68.19	4.7836
68.20	4.7843
68.23	4.7848
68.24	4.7854
68.25	4.7860
68.27	4.7865
68.29	4.7871
68.31	4.7873
68.33	4.7879
68.34	4.7883
68.35	4.7888
68.37	4.7893
68.39	4.7898
68.40	4.7903
68.42	4.7906
68.44	4.7912
68.46	4.7919
68.47	4.7923
68.48	4.7931
68.50	4.7938
68.53	4.7944
68.54	4.7951
68.55	4.7958
68.57	4.7965
68.58	4.7971
68.60	4.7977
68.62	4.7984
68.64	4.7990
68.65	4.7995
68.67	4.7999
68.68	4.8006
68.70	4.8011
68.72	4.8015
68.73	4.8021
68.75	4.8025
68.77	4.8030
68.79	4.8036
68.80	4.8042
68.82	4.8052
68.84	4.8058
68.85	4.8065
68.87	4.8073
68.89	4.8079
68.90	4.8085
68.92	4.8092
68.94	4.8097
68.95	4.8102
68.97	4.8107
68.99	4.8113
69.00	4.8122
69.02	4.8124
69.03	4.8133
69.05	4.8140
69.07	4.8145
69.09	4.8150
69.10	4.8155
69.12	4.8160
69.14	4.8166
69.16	4.8173
69.17	4.8178
69.19	4.8187
69.20	4.8193
69.22	4.8199
69.24	4.8204
69.25	4.8211
69.28	4.8218
69.29	4.8224
69.31	4.8230
69.32	4.8236
69.34	4.8241
69.35	4.8246
69.37	4.8250
69.39	4.8256
69.40	4.8260
69.42	4.8266
69.44	4.8271
69.46	4.8276
69.47	4.8283
69.49	4.8291
69.50	4.8300
69.53	4.8308
69.54	4.8316
69.56	4.8321
69.57	4.8325
69.59	4.8334
69.60	4.8339
69.62	4.8346
69.64	4.8352
69.65	4.8357
69.67	4.8364
69.69	4.8369
69.71	4.8373
69.73	4.8378
69.74	4.8384
69.76	4.8389
69.78	4.8395
69.79	4.8403
69.81	4.8411
69.82	4.8417
69.84	4.8425
69.85	4.8433
69.87	4.8439
69.88	4.8447
69.90	4.8455
69.92	4.8462
69.94	4.8469
69.95	4.8474
69.97	4.8479
69.99	4.8484
70.00	4.8490
70.03	4.8496
70.04	4.8499
70.05	4.8505
70.07	4.8511
70.09	4.8517
70.10	4.8522
70.12	4.8527
70.13	4.8535
70.15	4.8544
70.17	4.8550
70.18	4.8556
70.20	4.8563
70.22	4.8570
70.23	4.8574
70.25	4.8580
70.27	4.8586
70.29	4.8589
70.30	4.8595
70.32	4.8600
70.34	4.8606
70.35	4.8610
70.37	4.8616
70.38	4.8621
70.40	4.8629
70.42	4.8633
70.44	4.8641
70.45	4.8648
70.47	4.8657
70.49	4.8662
70.50	4.8669
70.52	4.8676
70.54	4.8682
70.55	4.8689
70.58	4.8695
70.59	4.8700
70.60	4.8706
70.62	4.8711
70.64	4.8717
70.65	4.8724
70.67	4.8727
70.68	4.8735
70.70	4.8741
70.72	4.8745
70.73	4.8748
70.75	4.8752
70.77	4.8757
70.79	4.8763
70.80	4.8768
70.82	4.8775
70.84	4.8781
70.86	4.8787
70.87	4.8792
70.88	4.8798
70.90	4.8805
70.92	4.8810
70.93	4.8817
70.95	4.8821
70.97	4.8826
70.98	4.8832
71.00	4.8835
71.02	4.8840
71.04	4.8845
71.05	4.8847
71.07	4.8851
71.08	4.8854
71.10	4.8861
71.12	4.8865
71.13	4.8873
71.15	4.8880
71.17	4.8886
71.18	4.8892
71.20	4.8897
71.22	4.8904
71.24	4.8910
71.25	4.8915
71.27	4.8920
71.29	4.8925
71.31	4.8931
71.32	4.8936
71.33	4.8942
71.35	4.8948
71.37	4.8953
71.39	4.8958
71.41	4.8962
71.42	4.8967
71.43	4.8974
71.45	4.8982
71.47	4.8988
71.49	4.8996
71.50	4.9003
71.51	4.9011
71.53	4.9017
71.55	4.9023
71.57	4.9029
71.58	4.9035
71.60	4.9042
71.62	4.9048
71.63	4.9054
71.65	4.9059
71.67	4.9065
71.69	4.9072
71.70	4.9078
71.72	4.9083
71.74	4.9088
71.75	4.9094
71.77	4.9099
71.78	4.9106
71.80	4.9115
71.82	4.9121
71.84	4.9129
71.85	4.9135
71.87	4.9141
71.89	4.9147
71.90	4.9152
71.92	4.9158
71.93	4.9166
71.95	4.9172
71.97	4.9178
71.99	4.9183
72.00	4.9186
72.02	4.9192
72.04	4.9196
72.05	4.9200
72.07	4.9206
72.08	4.9211
72.10	4.9217
72.12	4.9225
72.14	4.9232
72.15	4.9238
72.17	4.9246
72.18	4.9251
72.20	4.9260
72.22	4.9265
72.24	4.9270
72.25	4.9278
72.26	4.9284
72.28	4.9292
72.30	4.9298
72.32	4.9302
72.34	4.9308
72.35	4.9312
72.37	4.9318
72.39	4.9324
72.40	4.9329
72.42	4.9335
72.44	4.9342
72.45	4.9347
72.47	4.9355
72.49	4.9361
72.50	4.9368
72.52	4.9374
72.53	4.9379
72.55	4.9387
72.56	4.9393
72.58	4.9401
72.60	4.9405
72.62	4.9411
72.64	4.9417
72.66	4.9421
72.67	4.9427
72.69	4.9432
72.70	4.9435
72.72	4.9439
72.74	4.9444
72.75	4.9451
72.77	4.9458
72.79	4.9465
72.80	4.9472
72.82	4.9478
72.84	4.9485
72.85	4.9492
72.87	4.9499
72.88	4.9507
72.90	4.9514
72.92	4.9520
72.94	4.9526
72.95	4.9533
72.97	4.9536
72.98	4.9542
73.00	4.9548
73.02	4.9553
73.04	4.9558
73.06	4.9564
73.08	4.9570
73.09	4.9577
73.10	4.9586
73.12	4.9594
73.14	4.9601
73.15	4.9609
73.17	4.9616
73.19	4.9621
73.20	4.9629
73.22	4.9633
73.24	4.9639
73.25	4.9645
73.27	4.9648
73.29	4.9653
73.30	4.9659
73.32	4.9663
73.34	4.9668
73.35	4.9672
73.37	4.9677
73.39	4.9683
73.41	4.9687
73.42	4.9696
73.44	4.9705
73.45	4.9713
73.47	4.9719
73.49	4.9726
73.50	4.9731
73.52	4.9737
73.54	4.9743
73.56	4.9749
73.57	4.9754
73.58	4.9760
73.60	4.9766
73.62	4.9771
73.64	4.9776
73.65	4.9782
73.67	4.9790
73.68	4.9794
73.70	4.9800
73.72	4.9806
73.74	4.9814
73.75	4.9821
73.77	4.9827
73.79	4.9834
73.81	4.9840
73.82	4.9848
73.84	4.9854
73.86	4.9860
73.88	4.9867
73.89	4.9872
73.90	4.9879
73.92	4.9884
73.94	4.9891
73.95	4.9895
73.97	4.9902
73.98	4.9906
74.01	4.9911
74.03	4.9915
74.04	4.9920
74.06	4.9925
74.08	4.9934
74.09	4.9939
74.11	4.9947
74.13	4.9953
74.14	4.9961
74.15	4.9969
74.17	4.9974
74.19	4.9981
74.21	4.9988
74.22	4.9994
74.24	5.0000
74.25	5.0005
74.27	5.0010
74.29	5.0015
74.30	5.0019
74.32	5.0025
74.33	5.0030
74.35	5.0035
74.37	5.0040
74.39	5.0045
74.40	5.0050
74.42	5.0056
74.44	5.0065
74.46	5.0072
74.48	5.0080
74.49	5.0086
74.50	5.0092
74.53	5.0097
74.54	5.0100
74.55	5.0107
74.57	5.0112
74.59	5.0121
74.60	5.0127
74.62	5.0131
74.64	5.0135
74.65	5.0140
74.67	5.0146
74.69	5.0152
74.71	5.0157
74.72	5.0163
74.74	5.0170
74.75	5.0178
74.78	5.0185
74.79	5.0193
74.80	5.0199
74.82	5.0206
74.84	5.0214
74.85	5.0218
74.87	5.0226
74.89	5.0233
74.90	5.0239
74.92	5.0246
74.94	5.0250
74.96	5.0255
74.98	5.0262
75.00	5.0266
75.01	5.0273
75.02	5.0277
75.04	5.0284
75.05	5.0289
75.07	5.0296
75.09	5.0302
75.10	5.0310
75.12	5.0315
75.14	5.0323
75.15	5.0327
75.17	5.0335
75.18	5.0339
75.20	5.0347
75.22	5.0352
75.23	5.0357
75.25	5.0362
75.27	5.0367
75.29	5.0372
75.31	5.0377
75.32	5.0383
75.34	5.0388
75.35	5.0393
75.37	5.0399
75.39	5.0404
75.41	5.0412
75.42	5.0419
75.44	5.0426
75.46	5.0433
75.48	5.0439
75.50	5.0447
75.50	5.0451
75.52	5.0459
75.54	5.0464
75.56	5.0470
75.57	5.0476
75.59	5.0481
75.60	5.0486
75.62	5.0489
75.64	5.0495
75.65	5.0501
75.67	5.0505
75.69	5.0513
75.70	5.0517
75.72	5.0525
75.73	5.0532
75.75	5.0539
75.77	5.0548
75.79	5.0555
75.81	5.0559
75.82	5.0565
75.84	5.0571
75.85	5.0577
75.88	5.0584
75.89	5.0589
75.91	5.0594
75.92	5.0598
75.94	5.0603
75.95	5.0607
75.97	5.0614
75.99	5.0620
76.00	5.0626
76.02	5.0632
76.04	5.0638
76.05	5.0648
76.07	5.0655
76.09	5.0663
76.11	5.0670
76.13	5.0677
76.14	5.0683
76.15	5.0689
76.17	5.0696
76.19	5.0703
76.20	5.0710
76.23	5.0715
76.24	5.0722
76.25	5.0730
76.27	5.0735
76.29	5.0741
76.30	5.0746
76.32	5.0753
76.34	5.0758
76.36	5.0762
76.37	5.0768
76.39	5.0775
76.41	5.0783
76.42	5.0791
76.44	5.0799
76.46	5.0806
76.48	5.0812
76.49	5.0820
76.50	5.0825
76.52	5.0834
76.54	5.0841
76.55	5.0847
76.58	5.0853
76.59	5.0859
76.61	5.0865
76.62	5.0872
76.64	5.0877
76.65	5.0883
76.67	5.0891
76.69	5.0895
76.71	5.0903
76.73	5.0911
76.74	5.0920
76.75	5.0925
76.77	5.0933
76.79	5.0941
76.80	5.0947
76.83	5.0955
76.84	5.0962
76.86	5.0967
76.88	5.0972
76.89	5.0979
76.91	5.0986
76.92	5.0991
76.94	5.0996
76.96	5.1001
76.98	5.1007
76.99	5.1012
77.00	5.1018
77.03	5.1022
77.04	5.1030
77.06	5.1038
77.08	5.1044
77.09	5.1052
77.10	5.1056
77.12	5.1065
77.14	5.1070
77.16	5.1076
77.17	5.1083
77.19	5.1090
77.21	5.1094
77.22	5.1100
77.24	5.1106
77.26	5.1108
77.28	5.1115
77.29	5.1120
77.30	5.1123
77.33	5.1130
77.34	5.1135
77.36	5.1140
77.38	5.1144
77.39	5.1153
77.41	5.1158
77.42	5.1166
77.44	5.1172
77.46	5.1177
77.47	5.1183
77.49	5.1191
77.51	5.1194
77.53	5.1198
77.54	5.1205
77.56	5.1208
77.58	5.1214
77.59	5.1222
77.60	5.1227
77.62	5.1234
77.64	5.1238
77.65	5.1245
77.67	5.1250
77.69	5.1255
77.70	5.1262
77.72	5.1269
77.74	5.1276
77.76	5.1281
77.78	5.1287
77.79	5.1293
77.81	5.1297
77.83	5.1302
77.84	5.1308
77.86	5.1312
77.88	5.1319
77.89	5.1323
77.90	5.1328
77.92	5.1333
77.94	5.1339
77.95	5.1344
77.97	5.1350
77.99	5.1357
78.00	5.1360
78.02	5.1368
78.04	5.1376
78.06	5.1381
78.07	5.1388
78.09	5.1395
78.11	5.1403
78.13	5.1408
78.14	5.1414
78.15	5.1422
78.17	5.1426
78.19	5.1432
78.21	5.1437
78.23	5.1443
78.25	5.1449
78.26	5.1455
78.28	5.1463
78.30	5.1468
78.31	5.1474
78.33	5.1478
78.34	5.1484
78.35	5.1489
78.37	5.1497
78.39	5.1504
78.41	5.1514
78.42	5.1521
78.44	5.1528
78.45	5.1534
78.47	5.1540
78.49	5.1546
78.50	5.1552
78.52	5.1559
78.54	5.1564
78.55	5.1571
78.57	5.1576
78.59	5.1582
78.60	5.1590
78.62	5.1594
78.64	5.1599
78.66	5.1606
78.67	5.1615
78.69	5.1622
78.70	5.1630
78.73	5.1639
78.74	5.1645
78.75	5.1653
78.78	5.1660
78.79	5.1666
78.80	5.1674
78.83	5.1680
78.84	5.1687
78.86	5.1693
78.87	5.1697
78.89	5.1704
78.91	5.1709
78.92	5.1716
78.94	5.1722
78.96	5.1727
78.98	5.1733
78.99	5.1739
79.00	5.1745
79.03	5.1751
79.04	5.1759
79.05	5.1765
79.07	5.1772
79.09	5.1777
79.11	5.1786
79.13	5.1793
79.14	5.1800
79.15	5.1806
79.17	5.1812
79.19	5.1816
79.21	5.1823
79.22	5.1831
79.24	5.1837
79.25	5.1841
79.27	5.1849
79.29	5.1853
79.30	5.1857
79.32	5.1865
79.34	5.1870
79.36	5.1878
79.37	5.1884
79.39	5.1890
79.40	5.1898
79.42	5.1906
79.44	5.1911
79.46	5.1918
79.48	5.1924
79.49	5.1930
79.50	5.1935
79.52	5.1942
79.54	5.1946
79.56	5.1951
79.58	5.1958
79.59	5.1964
79.61	5.1969
79.62	5.1976
79.64	5.1981
79.66	5.1986
79.67	5.1996
79.69	5.2004
79.70	5.2011
79.72	5.2020
79.74	5.2026
79.76	5.2033
79.78	5.2038
79.79	5.2044
79.80	5.2049
79.82	5.2053
79.84	5.2059
79.85	5.2064
79.88	5.2070
79.89	5.2075
79.91	5.2081
79.92	5.2088
79.94	5.2094
79.95	5.2099
79.97	5.2107
79.99	5.2114
80.01	5.2121
80.02	5.2128
80.04	5.2135
80.05	5.2141
80.07	5.2149
80.09	5.2156
80.10	5.2162
80.12	5.2170
80.14	5.2176
80.16	5.2180
80.17	5.2186
80.19	5.2190
80.20	5.2198
80.22	5.2203
80.24	5.2209
80.26	5.2217
80.27	5.2223
80.29	5.2229
80.30	5.2237
80.32	5.2244
80.34	5.2251
80.35	5.2258
80.37	5.2265
80.39	5.2272
80.40	5.2279
80.42	5.2286
80.44	5.2292
80.45	5.2300
80.48	5.2305
80.49	5.2310
80.50	5.2316
80.52	5.2322
80.54	5.2329
80.55	5.2337
80.57	5.2344
80.59	5.2350
80.60	5.2358
80.62	5.2366
80.64	5.2372
80.65	5.2378
80.67	5.2386
80.69	5.2391
80.71	5.2398
80.72	5.2405
80.74	5.2408
80.76	5.2414
80.78	5.2418
80.79	5.2426
80.81	5.2433
80.82	5.2441
80.84	5.2449
80.86	5.2456
80.87	5.2465
80.89	5.2468
80.90	5.2475
80.92	5.2483
80.94	5.2488
80.95	5.2495
80.97	5.2501
80.99	5.2506
81.00	5.2512
81.02	5.2519
81.04	5.2525
81.05	5.2534
81.08	5.2542
81.09	5.2548
81.10	5.2556
81.12	5.2564
81.14	5.2570
81.15	5.2576
81.17	5.2581
81.18	5.2585
81.20	5.2593
81.22	5.2599
81.24	5.2605
81.25	5.2613
81.27	5.2620
81.28	5.2628
81.30	5.2637
81.32	5.2644
81.33	5.2650
81.35	5.2657
81.37	5.2663
81.38	5.2670
81.40	5.2676
81.42	5.2683
81.44	5.2687
81.45	5.2694
81.47	5.2700
81.49	5.2706
81.50	5.2713
81.52	5.2718
81.53	5.2723
81.55	5.2730
81.57	5.2738
81.58	5.2744
81.60	5.2751
81.62	5.2758
81.64	5.2765
81.65	5.2769
81.67	5.2774
81.69	5.2781
81.70	5.2786
81.72	5.2792
81.73	5.2797
81.75	5.2801
81.77	5.2806
81.78	5.2811
81.80	5.2819
81.82	5.2825
81.84	5.2830
81.85	5.2837
81.87	5.2843
81.89	5.2850
81.90	5.2857
81.92	5.2862
81.94	5.2868
81.95	5.2873
81.97	5.2878
81.99	5.2883
82.00	5.2888
82.02	5.2893
82.03	5.2895
82.05	5.2900
82.07	5.2904
82.09	5.2912
82.10	5.2918
82.12	5.2924
82.14	5.2930
82.15	5.2935
82.17	5.2943
82.18	5.2947
82.20	5.2951
82.22	5.2956
82.23	5.2963
82.25	5.2967
82.27	5.2973
82.28	5.2977
82.30	5.2984
82.32	5.2989
82.33	5.2995
82.34	5.3001
82.36	5.3007
82.38	5.3014
82.40	5.3020
82.41	5.3026
82.43	5.3029
82.45	5.3037
82.46	5.3042
82.48	5.3047
82.50	5.3052
82.52	5.3056
82.53	5.3060
82.55	5.3065
82.57	5.3070
82.58	5.3076
82.59	5.3084
82.62	5.3091
82.63	5.3096
82.64	5.3103
82.67	5.3110
82.68	5.3115
82.70	5.3120
82.71	5.3127
82.73	5.3132
82.75	5.3137
82.77	5.3144
82.79	5.3148
82.80	5.3152
82.82	5.3157
82.83	5.3163
82.85	5.3171
82.87	5.3179
82.88	5.3184
82.90	5.3191
82.92	5.3199
82.93	5.3203
82.95	5.3211
82.96	5.3216
82.98	5.3220
83.00	5.3226
83.01	5.3232
83.03	5.3237
83.05	5.3242
83.07	5.3247
83.08	5.3254
83.10	5.3262
83.11	5.3270
83.13	5.3278
83.15	5.3287
83.17	5.3294
83.18	5.3299
83.20	5.3304
83.22	5.3311
83.23	5.3316
83.25	5.3323
83.27	5.3329
83.28	5.3335
83.30	5.3341
83.32	5.3346
83.33	5.3351
83.34	5.3360
83.36	5.3367
83.38	5.3372
83.40	5.3380
83.42	5.3387
83.43	5.3391
83.45	5.3397
83.46	5.3402
83.48	5.3409
83.50	5.3415
83.51	5.3422
83.53	5.3427
83.55	5.3435
83.57	5.3441
83.58	5.3448
83.59	5.3455
83.61	5.3463
83.63	5.3472
83.64	5.3480
83.66	5.3487
83.68	5.3496
83.70	5.3503
83.71	5.3510
83.73	5.3517
83.75	5.3525
83.76	5.3528
83.78	5.3534
83.80	5.3541
83.81	5.3545
83.83	5.3551
83.84	5.3555
83.86	5.3562
83.88	5.3569
83.89	5.3576
83.92	5.3582
83.93	5.3590
83.95	5.3594
83.96	5.3600
83.98	5.3608
84.00	5.3614
84.01	5.3618
84.03	5.3622
84.04	5.3628
84.06	5.3633
84.08	5.3635
84.10	5.3641
84.11	5.3647
84.13	5.3654
84.14	5.3660
84.16	5.3666
84.17	5.3672
84.19	5.3677
84.21	5.3684
84.23	5.3690
84.25	5.3699
84.26	5.3703
84.28	5.3708
84.29	5.3715
84.31	5.3720
84.33	5.3726
84.34	5.3732
84.36	5.3739
84.38	5.3747
84.39	5.3755
84.41	5.3761
84.43	5.3770
84.45	5.3779
84.46	5.3786
84.48	5.3793
84.49	5.3801
84.51	5.3807
84.53	5.3814
84.55	5.3822
84.56	5.3827
84.58	5.3834
84.59	5.3839
84.62	5.3847
84.63	5.3857
84.64	5.3864
84.65	5.3872
84.67	5.3879
84.69	5.3888
84.71	5.3896
84.73	5.3901
84.75	5.3908
84.76	5.3916
84.78	5.3922
84.80	5.3928
84.81	5.3934
84.83	5.3941
84.84	5.3946
84.86	5.3954
84.88	5.3962
84.90	5.3971
84.92	5.3982
84.93	5.3989
84.94	5.3998
84.96	5.4004
84.98	5.4013
84.99	5.4019
85.01	5.4025
85.03	5.4034
85.04	5.4041
85.06	5.4045
85.08	5.4051
85.09	5.4058
85.11	5.4065
85.12	5.4071
85.14	5.4080
85.16	5.4087
85.17	5.4095
85.19	5.4104
85.21	5.4114
85.23	5.4117
85.24	5.4124
85.26	5.4130
85.28	5.4138
85.29	5.4144
85.31	5.4150
85.33	5.4156
85.34	5.4160
85.36	5.4165
85.38	5.4172
85.39	5.4180
85.41	5.4188
85.42	5.4194
85.44	5.4201
85.46	5.4207
85.48	5.4212
85.50	5.4218
85.51	5.4223
85.53	5.4228
85.54	5.4233
85.56	5.4239
85.58	5.4243
85.59	5.4250
85.61	5.4255
85.63	5.4263
85.64	5.4269
85.66	5.4275
85.67	5.4282
85.69	5.4288
85.71	5.4294
85.72	5.4300
85.74	5.4308
85.76	5.4312
85.78	5.4318
85.79	5.4324
85.81	5.4327
85.83	5.4334
85.84	5.4339
85.86	5.4345
85.88	5.4350
85.89	5.4356
85.91	5.4364
85.92	5.4369
85.94	5.4375
85.95	5.4381
85.97	5.4388
85.99	5.4396
86.00	5.4402
86.02	5.4409
86.04	5.4415
86.06	5.4420
86.08	5.4427
86.09	5.4433
86.10	5.4439
86.12	5.4445
86.14	5.4452
86.15	5.4458
86.17	5.4467
86.19	5.4476
86.21	5.4484
86.22	5.4492
86.24	5.4499
86.26	5.4507
86.28	5.4514
