Filename:	D:\TGAdata\„∆√ŒœÈ\20150506\chunPP.pdid

Temperature (°„C)	Heat Flow Endo Up (mW)
86.35	5.6467
86.37	5.6474
86.39	5.6482
86.40	5.6490
86.42	5.6497
86.44	5.6503
86.45	5.6510
86.47	5.6518
86.48	5.6526
86.50	5.6532
86.53	5.6539
86.54	5.6546
86.55	5.6552
86.57	5.6558
86.59	5.6566
86.60	5.6573
86.62	5.6580
86.64	5.6586
86.65	5.6593
86.67	5.6601
86.69	5.6609
86.70	5.6616
86.72	5.6625
86.74	5.6631
86.75	5.6638
86.77	5.6646
86.78	5.6654
86.80	5.6662
86.82	5.6667
86.83	5.6675
86.85	5.6681
86.87	5.6689
86.89	5.6697
86.90	5.6705
86.92	5.6714
86.93	5.6722
86.95	5.6731
86.97	5.6740
86.98	5.6749
87.00	5.6755
87.02	5.6763
87.04	5.6768
87.05	5.6776
87.07	5.6781
87.09	5.6787
87.10	5.6794
87.11	5.6803
87.13	5.6810
87.15	5.6818
87.17	5.6824
87.19	5.6833
87.20	5.6842
87.22	5.6849
87.23	5.6855
87.25	5.6863
87.27	5.6870
87.28	5.6876
87.30	5.6883
87.32	5.6890
87.33	5.6896
87.34	5.6899
87.36	5.6907
87.38	5.6913
87.40	5.6920
87.42	5.6926
87.43	5.6934
87.45	5.6942
87.47	5.6950
87.48	5.6958
87.50	5.6967
87.52	5.6977
87.53	5.6984
87.55	5.6992
87.57	5.7001
87.58	5.7009
87.60	5.7018
87.62	5.7024
87.63	5.7031
87.65	5.7040
87.67	5.7050
87.68	5.7057
87.70	5.7067
87.71	5.7075
87.73	5.7083
87.75	5.7093
87.77	5.7100
87.78	5.7107
87.80	5.7112
87.82	5.7120
87.83	5.7126
87.84	5.7131
87.87	5.7138
87.88	5.7143
87.90	5.7147
87.91	5.7156
87.93	5.7162
87.95	5.7168
87.96	5.7176
87.98	5.7181
88.00	5.7187
88.01	5.7193
88.03	5.7198
88.05	5.7204
88.07	5.7210
88.08	5.7216
88.10	5.7219
88.12	5.7227
88.13	5.7230
88.15	5.7236
88.17	5.7240
88.18	5.7246
88.20	5.7252
88.22	5.7259
88.23	5.7266
88.24	5.7272
88.26	5.7280
88.28	5.7286
88.30	5.7291
88.31	5.7298
88.33	5.7302
88.35	5.7310
88.36	5.7314
88.38	5.7322
88.40	5.7328
88.41	5.7333
88.43	5.7339
88.45	5.7346
88.46	5.7353
88.48	5.7359
88.50	5.7368
88.51	5.7375
88.53	5.7385
88.54	5.7394
88.56	5.7400
88.58	5.7408
88.59	5.7415
88.61	5.7422
88.63	5.7429
88.64	5.7437
88.66	5.7444
88.68	5.7453
88.70	5.7462
88.71	5.7470
88.73	5.7481
88.75	5.7490
88.76	5.7497
88.78	5.7505
88.80	5.7510
88.81	5.7516
88.83	5.7522
88.84	5.7529
88.86	5.7535
88.88	5.7543
88.89	5.7549
88.91	5.7557
88.93	5.7565
88.95	5.7573
88.96	5.7578
88.98	5.7589
89.00	5.7596
89.01	5.7605
89.03	5.7613
89.05	5.7620
89.06	5.7627
89.08	5.7635
89.09	5.7642
89.11	5.7650
89.13	5.7654
89.14	5.7660
89.16	5.7666
89.18	5.7673
89.19	5.7679
89.21	5.7687
89.23	5.7696
89.25	5.7706
89.26	5.7712
89.28	5.7719
89.29	5.7728
89.31	5.7735
89.33	5.7741
89.34	5.7749
89.36	5.7756
89.37	5.7761
89.39	5.7767
89.41	5.7773
89.42	5.7780
89.45	5.7787
89.46	5.7796
89.48	5.7805
89.50	5.7811
89.51	5.7818
89.52	5.7827
89.55	5.7833
89.56	5.7840
89.58	5.7850
89.59	5.7857
89.61	5.7864
89.63	5.7873
89.64	5.7882
89.66	5.7890
89.67	5.7899
89.69	5.7906
89.70	5.7919
89.73	5.7929
89.74	5.7938
89.75	5.7946
89.77	5.7954
89.79	5.7963
89.81	5.7971
89.83	5.7979
89.84	5.7987
89.86	5.7994
89.88	5.8003
89.89	5.8011
89.91	5.8018
89.92	5.8023
89.94	5.8030
89.95	5.8036
89.97	5.8043
89.99	5.8050
90.00	5.8056
90.03	5.8063
90.04	5.8068
90.06	5.8073
90.08	5.8080
90.09	5.8086
90.10	5.8092
90.12	5.8099
90.14	5.8103
90.15	5.8108
90.17	5.8114
90.18	5.8120
90.20	5.8126
90.23	5.8135
90.24	5.8144
90.25	5.8151
90.27	5.8159
90.29	5.8166
90.30	5.8170
90.32	5.8178
90.34	5.8185
90.35	5.8191
90.37	5.8199
90.39	5.8206
90.40	5.8212
90.42	5.8218
90.44	5.8225
90.45	5.8232
90.48	5.8242
90.49	5.8252
90.50	5.8259
90.52	5.8267
90.53	5.8276
90.55	5.8283
90.57	5.8289
90.59	5.8298
90.60	5.8302
90.62	5.8310
90.64	5.8318
90.65	5.8326
90.67	5.8333
90.68	5.8340
90.70	5.8348
90.72	5.8359
90.74	5.8369
90.75	5.8378
90.77	5.8390
90.78	5.8398
90.80	5.8406
90.82	5.8416
90.84	5.8425
90.85	5.8432
90.87	5.8440
90.88	5.8446
90.90	5.8453
90.92	5.8459
90.93	5.8467
90.95	5.8474
90.97	5.8480
90.98	5.8488
91.00	5.8496
91.02	5.8504
91.04	5.8513
91.05	5.8521
91.07	5.8528
91.09	5.8536
91.10	5.8543
91.12	5.8549
91.14	5.8557
91.15	5.8562
91.17	5.8568
91.18	5.8576
91.20	5.8584
91.22	5.8594
91.24	5.8600
91.25	5.8608
91.27	5.8617
91.28	5.8624
91.30	5.8632
91.32	5.8641
91.34	5.8650
91.36	5.8657
91.37	5.8664
91.38	5.8671
91.40	5.8675
91.42	5.8681
91.44	5.8687
91.45	5.8692
91.47	5.8700
91.49	5.8710
91.51	5.8716
91.52	5.8726
91.53	5.8733
91.55	5.8742
91.57	5.8748
91.59	5.8758
91.60	5.8766
91.62	5.8774
91.63	5.8781
91.65	5.8788
91.67	5.8796
91.68	5.8803
91.70	5.8808
91.72	5.8817
91.73	5.8824
91.75	5.8832
91.77	5.8839
91.78	5.8847
91.80	5.8854
91.82	5.8863
91.83	5.8870
91.85	5.8878
91.87	5.8886
91.89	5.8894
91.90	5.8902
91.92	5.8910
91.94	5.8917
91.95	5.8924
91.97	5.8932
91.98	5.8941
92.00	5.8950
92.02	5.8958
92.04	5.8968
92.06	5.8976
92.07	5.8985
92.09	5.8994
92.10	5.9001
92.12	5.9008
92.14	5.9014
92.15	5.9020
92.17	5.9027
92.18	5.9032
92.20	5.9038
92.22	5.9045
92.24	5.9053
92.25	5.9061
92.27	5.9069
92.28	5.9076
92.30	5.9085
92.32	5.9094
92.33	5.9101
92.35	5.9109
92.37	5.9118
92.38	5.9126
92.40	5.9133
92.41	5.9140
92.43	5.9145
92.45	5.9156
92.47	5.9165
92.49	5.9173
92.50	5.9183
92.52	5.9194
92.54	5.9205
92.55	5.9212
92.57	5.9221
92.58	5.9231
92.60	5.9238
92.62	5.9245
92.63	5.9256
92.65	5.9262
92.67	5.9270
92.68	5.9277
92.70	5.9283
92.72	5.9290
92.73	5.9299
92.75	5.9307
92.76	5.9315
92.78	5.9323
92.80	5.9329
92.82	5.9335
92.84	5.9344
92.85	5.9350
92.87	5.9356
92.88	5.9364
92.89	5.9372
92.91	5.9381
92.93	5.9387
92.95	5.9395
92.97	5.9400
92.98	5.9408
93.00	5.9416
93.02	5.9424
93.03	5.9431
93.05	5.9441
93.07	5.9448
93.08	5.9455
93.10	5.9460
93.12	5.9469
93.14	5.9475
93.15	5.9480
93.17	5.9487
93.19	5.9495
93.20	5.9501
93.22	5.9507
93.23	5.9516
93.25	5.9524
93.27	5.9534
93.29	5.9545
93.30	5.9552
93.32	5.9562
93.33	5.9569
93.34	5.9578
93.37	5.9585
93.39	5.9593
93.40	5.9600
93.42	5.9607
93.43	5.9614
93.45	5.9619
93.47	5.9626
93.48	5.9634
93.50	5.9637
93.51	5.9644
93.53	5.9651
93.55	5.9660
93.57	5.9667
93.58	5.9674
93.59	5.9680
93.61	5.9687
93.63	5.9692
93.64	5.9698
93.67	5.9705
93.68	5.9709
93.70	5.9716
93.72	5.9720
93.73	5.9725
93.75	5.9731
93.76	5.9739
93.78	5.9746
93.80	5.9751
93.81	5.9759
93.83	5.9767
93.84	5.9773
93.86	5.9780
93.88	5.9787
93.90	5.9796
93.91	5.9803
93.93	5.9810
93.95	5.9817
93.97	5.9824
93.98	5.9831
94.00	5.9840
94.01	5.9848
94.03	5.9857
94.05	5.9867
94.06	5.9877
94.08	5.9885
94.09	5.9893
94.11	5.9901
94.13	5.9906
94.14	5.9913
94.16	5.9920
94.18	5.9927
94.20	5.9934
94.21	5.9942
94.23	5.9949
94.25	5.9959
94.27	5.9968
94.28	5.9975
94.30	5.9985
94.31	5.9995
94.33	6.0003
94.34	6.0010
94.36	6.0018
94.38	6.0024
94.39	6.0031
94.42	6.0038
94.43	6.0045
94.45	6.0052
94.47	6.0058
94.48	6.0064
94.50	6.0070
94.51	6.0079
94.53	6.0086
94.55	6.0094
94.56	6.0103
94.58	6.0111
94.59	6.0119
94.61	6.0128
94.63	6.0135
94.64	6.0142
94.66	6.0151
94.68	6.0158
94.70	6.0166
94.71	6.0174
94.73	6.0181
94.75	6.0190
94.76	6.0200
94.78	6.0208
94.80	6.0219
94.81	6.0227
94.83	6.0234
94.84	6.0243
94.87	6.0252
94.88	6.0260
94.89	6.0268
94.91	6.0274
94.93	6.0278
94.95	6.0287
94.97	6.0291
94.98	6.0299
95.00	6.0305
95.01	6.0314
95.03	6.0322
95.05	6.0330
95.06	6.0338
95.08	6.0345
95.09	6.0355
95.11	6.0363
95.13	6.0370
95.14	6.0378
95.16	6.0387
95.18	6.0395
95.20	6.0403
95.21	6.0410
95.23	6.0418
95.25	6.0427
95.26	6.0435
95.28	6.0445
95.30	6.0456
95.31	6.0466
95.33	6.0473
95.35	6.0483
95.37	6.0494
95.38	6.0503
95.39	6.0512
95.41	6.0521
95.43	6.0528
95.45	6.0537
95.46	6.0544
95.48	6.0552
95.49	6.0560
95.51	6.0570
95.53	6.0578
95.55	6.0588
95.56	6.0599
95.58	6.0608
95.59	6.0618
95.61	6.0628
95.63	6.0637
95.64	6.0644
95.66	6.0652
95.67	6.0661
95.70	6.0669
95.71	6.0675
95.73	6.0681
95.75	6.0687
95.76	6.0696
95.78	6.0705
95.80	6.0714
95.81	6.0720
95.83	6.0731
95.84	6.0739
95.86	6.0745
95.88	6.0754
95.89	6.0763
95.91	6.0771
95.93	6.0779
95.95	6.0787
95.96	6.0794
95.98	6.0802
95.99	6.0809
96.01	6.0816
96.03	6.0824
96.05	6.0831
96.06	6.0837
96.07	6.0845
96.09	6.0854
96.11	6.0858
96.13	6.0864
96.14	6.0873
96.16	6.0880
96.17	6.0886
96.19	6.0892
96.21	6.0898
96.23	6.0903
96.24	6.0911
96.25	6.0917
96.27	6.0923
96.29	6.0932
96.31	6.0941
96.33	6.0950
96.34	6.0957
96.35	6.0966
96.38	6.0972
96.39	6.0980
96.41	6.0986
96.42	6.0990
96.44	6.0996
96.46	6.1000
96.48	6.1006
96.49	6.1011
96.50	6.1014
96.53	6.1018
96.54	6.1024
96.56	6.1030
96.58	6.1036
96.59	6.1040
96.61	6.1044
96.63	6.1050
96.64	6.1057
96.66	6.1061
96.68	6.1068
96.69	6.1075
96.71	6.1081
96.73	6.1088
96.74	6.1095
96.76	6.1102
96.78	6.1107
96.79	6.1117
96.80	6.1127
96.82	6.1136
96.84	6.1146
96.86	6.1156
96.88	6.1165
96.89	6.1173
96.91	6.1183
96.92	6.1192
96.94	6.1200
96.96	6.1208
96.98	6.1217
96.99	6.1225
97.01	6.1234
97.03	6.1243
97.04	6.1254
97.06	6.1264
97.08	6.1275
97.09	6.1286
97.11	6.1296
97.13	6.1303
97.14	6.1315
97.16	6.1324
97.17	6.1333
97.19	6.1342
97.21	6.1353
97.23	6.1363
97.24	6.1374
97.26	6.1383
97.28	6.1392
97.30	6.1402
97.31	6.1415
97.33	6.1426
97.34	6.1437
97.36	6.1447
97.38	6.1458
97.39	6.1468
97.41	6.1479
97.42	6.1488
97.44	6.1496
97.46	6.1506
97.48	6.1514
97.49	6.1523
97.51	6.1531
97.52	6.1539
97.54	6.1546
97.56	6.1556
97.58	6.1565
97.59	6.1574
97.61	6.1584
97.62	6.1592
97.64	6.1602
97.66	6.1610
97.67	6.1620
97.70	6.1631
97.71	6.1639
97.73	6.1647
97.74	6.1656
97.76	6.1665
97.78	6.1673
97.79	6.1682
97.81	6.1693
97.83	6.1704
97.84	6.1714
97.86	6.1723
97.88	6.1734
97.89	6.1742
97.91	6.1753
97.92	6.1762
97.94	6.1769
97.96	6.1777
97.98	6.1784
97.99	6.1792
98.01	6.1798
98.03	6.1806
98.04	6.1814
98.05	6.1823
98.07	6.1831
98.09	6.1840
98.11	6.1850
98.13	6.1859
98.14	6.1865
98.15	6.1875
98.17	6.1884
98.19	6.1895
98.20	6.1904
98.22	6.1912
98.24	6.1920
98.26	6.1929
98.27	6.1938
98.29	6.1945
98.31	6.1955
98.33	6.1963
98.34	6.1972
98.36	6.1981
98.38	6.1991
98.39	6.2000
98.41	6.2010
98.43	6.2016
98.44	6.2025
98.46	6.2030
98.47	6.2035
98.49	6.2041
98.51	6.2048
98.53	6.2053
98.54	6.2060
98.56	6.2065
98.58	6.2071
98.59	6.2077
98.60	6.2086
98.62	6.2093
98.64	6.2100
98.65	6.2107
98.67	6.2113
98.69	6.2121
98.71	6.2127
98.73	6.2135
98.74	6.2142
98.76	6.2149
98.77	6.2157
98.79	6.2166
98.80	6.2175
98.83	6.2183
98.84	6.2194
98.86	6.2203
98.88	6.2214
98.89	6.2223
98.90	6.2231
98.92	6.2239
98.94	6.2246
98.95	6.2254
98.97	6.2264
98.99	6.2272
99.00	6.2281
99.02	6.2290
99.04	6.2299
99.05	6.2307
99.07	6.2316
99.09	6.2327
99.10	6.2335
99.12	6.2345
99.14	6.2353
99.15	6.2362
99.17	6.2370
99.19	6.2376
99.21	6.2383
99.23	6.2390
99.24	6.2399
99.25	6.2405
99.27	6.2411
99.28	6.2418
99.30	6.2425
99.33	6.2434
99.34	6.2446
99.35	6.2455
99.38	6.2465
99.39	6.2475
99.40	6.2484
99.42	6.2491
99.44	6.2500
99.45	6.2506
99.47	6.2513
99.49	6.2521
99.50	6.2529
99.52	6.2538
99.54	6.2546
99.55	6.2553
99.57	6.2562
99.59	6.2572
99.61	6.2579
99.63	6.2587
99.64	6.2595
99.65	6.2603
99.67	6.2611
99.69	6.2620
99.70	6.2626
99.72	6.2634
99.74	6.2642
99.75	6.2647
99.78	6.2654
99.79	6.2661
99.80	6.2667
99.83	6.2674
99.84	6.2683
99.85	6.2689
99.87	6.2696
99.89	6.2705
99.90	6.2712
99.92	6.2720
99.94	6.2730
99.95	6.2737
99.97	6.2747
99.99	6.2756
100.00	6.2764
100.02	6.2772
100.04	6.2781
100.05	6.2791
100.07	6.2802
100.09	6.2812
100.10	6.2822
100.12	6.2831
100.14	6.2839
100.15	6.2846
100.17	6.2858
100.19	6.2866
100.20	6.2872
100.22	6.2879
100.24	6.2888
100.26	6.2896
100.28	6.2902
100.29	6.2911
100.31	6.2918
100.32	6.2926
100.34	6.2935
100.35	6.2942
100.37	6.2953
100.39	6.2964
100.41	6.2971
100.42	6.2978
100.43	6.2988
100.45	6.2996
100.48	6.3004
100.49	6.3012
100.50	6.3021
100.52	6.3029
100.54	6.3038
100.55	6.3045
100.57	6.3054
100.59	6.3064
100.60	6.3074
100.62	6.3081
100.64	6.3091
100.65	6.3100
100.67	6.3108
100.69	6.3116
100.70	6.3123
100.72	6.3132
100.74	6.3140
100.76	6.3147
100.77	6.3154
100.79	6.3163
100.80	6.3169
100.82	6.3177
100.84	6.3187
100.85	6.3196
100.87	6.3206
100.88	6.3215
100.90	6.3226
100.92	6.3236
100.94	6.3244
100.95	6.3250
100.97	6.3260
100.99	6.3267
101.01	6.3272
101.02	6.3280
101.04	6.3288
101.05	6.3298
101.07	6.3306
101.09	6.3316
101.10	6.3324
101.12	6.3331
101.14	6.3339
101.15	6.3348
101.17	6.3356
101.19	6.3366
101.20	6.3372
101.22	6.3380
101.24	6.3388
101.25	6.3397
101.27	6.3404
101.29	6.3410
101.30	6.3418
101.32	6.3425
101.33	6.3435
101.35	6.3441
101.37	6.3450
101.39	6.3459
101.41	6.3469
101.42	6.3477
101.44	6.3484
101.45	6.3491
101.48	6.3498
101.49	6.3506
101.51	6.3513
101.53	6.3520
101.54	6.3529
101.55	6.3539
101.57	6.3548
101.59	6.3558
101.60	6.3567
101.62	6.3578
101.64	6.3587
101.65	6.3596
101.67	6.3605
101.68	6.3614
101.70	6.3622
101.72	6.3632
101.73	6.3642
101.75	6.3650
101.77	6.3658
101.79	6.3667
101.80	6.3674
101.82	6.3682
101.84	6.3691
101.85	6.3698
101.87	6.3707
101.89	6.3718
101.90	6.3728
101.92	6.3736
101.94	6.3747
101.95	6.3755
101.97	6.3764
101.99	6.3774
102.00	6.3782
102.02	6.3792
102.04	6.3800
102.05	6.3807
102.07	6.3816
102.09	6.3826
102.10	6.3836
102.12	6.3847
102.14	6.3858
102.15	6.3867
102.17	6.3876
102.18	6.3885
102.20	6.3893
102.22	6.3902
102.24	6.3911
102.25	6.3916
102.27	6.3925
102.28	6.3932
102.30	6.3937
102.32	6.3947
102.33	6.3955
102.35	6.3963
102.37	6.3970
102.39	6.3979
102.40	6.3987
102.42	6.3997
102.43	6.4003
102.45	6.4009
102.47	6.4018
102.48	6.4025
102.50	6.4032
102.52	6.4040
102.54	6.4049
102.55	6.4054
102.57	6.4062
102.59	6.4071
102.60	6.4080
102.63	6.4090
102.64	6.4098
102.65	6.4107
102.67	6.4118
102.68	6.4127
102.70	6.4135
102.72	6.4143
102.74	6.4151
102.75	6.4158
102.77	6.4165
102.79	6.4175
102.80	6.4183
102.82	6.4190
102.84	6.4199
102.85	6.4204
102.87	6.4213
102.89	6.4221
102.90	6.4229
102.92	6.4236
102.94	6.4244
102.95	6.4251
102.97	6.4260
102.98	6.4268
103.00	6.4274
103.02	6.4283
103.03	6.4292
103.05	6.4300
103.07	6.4308
103.08	6.4315
103.10	6.4324
103.12	6.4333
103.13	6.4342
103.15	6.4353
103.17	6.4360
103.18	6.4370
103.20	6.4379
103.22	6.4386
103.23	6.4395
103.25	6.4404
103.27	6.4409
103.29	6.4420
103.30	6.4426
103.32	6.4434
103.34	6.4443
103.35	6.4453
103.37	6.4464
103.39	6.4473
103.40	6.4485
103.42	6.4494
103.43	6.4504
103.45	6.4510
103.47	6.4519
103.49	6.4528
103.51	6.4536
103.52	6.4546
103.54	6.4555
103.55	6.4563
103.57	6.4571
103.59	6.4581
103.60	6.4588
103.61	6.4596
103.63	6.4606
103.65	6.4614
103.67	6.4622
103.69	6.4630
103.71	6.4638
103.72	6.4646
103.73	6.4654
103.73	6.4663
103.74	6.4674
103.78	6.4680
103.80	6.4687
103.82	6.4695
103.83	6.4703
103.85	6.4712
103.87	6.4722
103.88	6.4730
103.90	6.4740
103.92	6.4750
103.93	6.4758
103.95	6.4768
103.97	6.4775
103.98	6.4781
104.00	6.4790
104.02	6.4799
104.03	6.4805
104.05	6.4814
104.07	6.4824
104.09	6.4831
104.10	6.4841
104.12	6.4849
104.13	6.4858
104.15	6.4867
104.17	6.4876
104.18	6.4883
104.20	6.4892
104.22	6.4902
104.23	6.4911
104.25	6.4920
104.27	6.4929
104.28	6.4936
104.30	6.4944
104.32	6.4952
104.33	6.4961
104.35	6.4969
104.37	6.4980
104.38	6.4991
104.40	6.5001
104.41	6.5012
104.43	6.5022
104.45	6.5034
104.47	6.5044
104.48	6.5053
104.50	6.5064
104.52	6.5074
104.53	6.5085
104.55	6.5096
104.57	6.5106
104.58	6.5113
104.60	6.5123
104.62	6.5133
104.64	6.5144
104.65	6.5155
104.67	6.5165
104.68	6.5174
104.70	6.5182
104.72	6.5192
104.73	6.5201
104.75	6.5209
104.77	6.5218
104.78	6.5224
104.80	6.5231
104.81	6.5240
104.83	6.5251
104.85	6.5260
104.87	6.5269
104.88	6.5276
104.90	6.5285
104.92	6.5294
104.93	6.5301
104.95	6.5308
104.97	6.5316
104.98	6.5323
104.99	6.5329
105.01	6.5339
105.03	6.5347
105.05	6.5357
105.07	6.5364
105.08	6.5370
105.10	6.5381
105.12	6.5392
105.13	6.5399
105.15	6.5407
105.17	6.5416
105.18	6.5425
105.20	6.5435
105.22	6.5444
105.24	6.5451
105.25	6.5459
105.27	6.5468
105.28	6.5476
105.30	6.5484
105.32	6.5493
105.33	6.5500
105.35	6.5510
105.37	6.5518
105.38	6.5527
105.40	6.5537
105.42	6.5546
105.43	6.5553
105.45	6.5562
105.47	6.5570
105.48	6.5578
105.50	6.5587
105.52	6.5597
105.53	6.5604
105.55	6.5610
105.57	6.5618
105.58	6.5626
105.60	6.5636
105.62	6.5645
105.63	6.5654
105.65	6.5663
105.67	6.5672
105.69	6.5681
105.70	6.5689
105.71	6.5699
105.73	6.5707
105.75	6.5716
105.77	6.5722
105.78	6.5729
105.80	6.5737
105.81	6.5745
105.83	6.5753
105.85	6.5762
105.86	6.5772
105.88	6.5783
105.90	6.5793
105.92	6.5804
105.93	6.5814
105.95	6.5823
105.96	6.5832
105.98	6.5839
106.00	6.5849
106.01	6.5858
106.03	6.5867
106.05	6.5877
106.07	6.5886
106.08	6.5894
106.10	6.5904
106.11	6.5915
106.13	6.5926
106.15	6.5936
106.17	6.5946
106.18	6.5957
106.20	6.5962
106.22	6.5971
106.23	6.5980
106.25	6.5989
106.27	6.5997
106.28	6.6005
106.30	6.6013
106.31	6.6023
106.33	6.6031
106.35	6.6040
106.36	6.6052
106.38	6.6063
106.40	6.6077
106.41	6.6087
106.43	6.6098
106.45	6.6109
106.46	6.6119
106.48	6.6133
106.50	6.6142
106.51	6.6152
106.53	6.6162
106.55	6.6173
106.56	6.6183
106.58	6.6192
106.60	6.6199
106.61	6.6211
106.63	6.6219
106.65	6.6231
106.67	6.6241
106.68	6.6250
106.70	6.6259
106.72	6.6269
106.73	6.6277
106.75	6.6287
106.77	6.6296
106.78	6.6303
106.79	6.6312
106.81	6.6322
106.83	6.6330
106.85	6.6339
106.86	6.6348
106.88	6.6357
106.90	6.6368
106.91	6.6378
106.93	6.6387
106.95	6.6396
106.96	6.6406
106.98	6.6414
107.00	6.6423
107.01	6.6433
107.03	6.6443
107.05	6.6451
107.06	6.6459
107.08	6.6465
107.10	6.6474
107.11	6.6484
107.13	6.6491
107.15	6.6502
107.16	6.6512
107.18	6.6520
107.20	6.6528
107.21	6.6538
107.23	6.6547
107.24	6.6557
107.26	6.6564
107.28	6.6571
107.30	6.6578
107.31	6.6584
107.33	6.6589
107.34	6.6597
107.36	6.6607
107.38	6.6616
107.40	6.6625
107.41	6.6633
107.43	6.6638
107.45	6.6647
107.46	6.6654
107.48	6.6662
107.50	6.6669
107.51	6.6676
107.53	6.6685
107.55	6.6695
107.56	6.6701
107.58	6.6708
107.60	6.6717
107.61	6.6728
107.63	6.6737
107.65	6.6747
107.66	6.6756
107.68	6.6764
107.69	6.6773
107.71	6.6781
107.73	6.6788
107.75	6.6797
107.76	6.6806
107.78	6.6815
107.80	6.6823
107.81	6.6832
107.83	6.6839
107.84	6.6848
107.86	6.6857
107.88	6.6867
107.89	6.6877
107.91	6.6888
107.93	6.6898
107.95	6.6905
107.96	6.6913
107.98	6.6924
107.99	6.6932
108.01	6.6942
108.03	6.6952
108.04	6.6960
108.06	6.6969
108.08	6.6975
108.10	6.6984
108.11	6.6992
108.13	6.6998
108.15	6.7010
108.16	6.7019
108.18	6.7026
108.20	6.7034
108.21	6.7045
108.23	6.7053
108.24	6.7059
108.26	6.7069
108.28	6.7076
108.29	6.7085
108.31	6.7094
108.33	6.7100
108.35	6.7109
108.36	6.7117
108.38	6.7126
108.40	6.7136
108.41	6.7145
108.43	6.7155
108.44	6.7164
108.46	6.7174
108.48	6.7185
108.49	6.7195
108.50	6.7205
108.52	6.7218
108.54	6.7227
108.56	6.7236
108.58	6.7246
108.60	6.7255
108.61	6.7264
108.63	6.7275
108.64	6.7283
108.65	6.7292
108.68	6.7302
108.69	6.7313
108.71	6.7323
108.73	6.7329
108.74	6.7340
108.76	6.7349
108.78	6.7357
108.80	6.7366
108.81	6.7375
108.83	6.7384
108.85	6.7392
108.86	6.7401
108.88	6.7411
108.89	6.7423
108.90	6.7433
108.92	6.7444
108.94	6.7453
108.96	6.7461
108.97	6.7468
109.00	6.7479
109.01	6.7487
109.02	6.7497
109.04	6.7505
109.06	6.7511
109.08	6.7521
109.09	6.7531
109.11	6.7538
109.13	6.7547
109.14	6.7556
109.16	6.7565
109.18	6.7575
109.19	6.7584
109.21	6.7594
109.23	6.7603
109.25	6.7615
109.26	6.7624
109.28	6.7630
109.29	6.7639
109.31	6.7646
109.33	6.7654
109.34	6.7662
109.36	6.7670
109.38	6.7680
109.39	6.7691
109.41	6.7700
109.43	6.7712
109.44	6.7719
109.45	6.7728
109.47	6.7736
109.49	6.7745
109.51	6.7754
109.53	6.7763
109.54	6.7771
109.56	6.7779
109.58	6.7788
109.60	6.7797
109.61	6.7806
109.63	6.7814
109.64	6.7823
109.66	6.7834
109.68	6.7844
109.70	6.7853
109.71	6.7862
109.73	6.7870
109.74	6.7879
109.76	6.7887
109.78	6.7895
109.79	6.7904
109.81	6.7912
109.83	6.7919
109.84	6.7928
109.86	6.7938
109.88	6.7946
109.90	6.7956
109.91	6.7968
109.93	6.7978
109.95	6.7989
109.96	6.7998
109.98	6.8008
109.99	6.8018
110.01	6.8028
110.03	6.8038
110.04	6.8047
110.06	6.8054
110.08	6.8062
110.09	6.8070
110.11	6.8077
110.13	6.8086
110.14	6.8094
110.16	6.8104
110.18	6.8112
110.19	6.8121
110.21	6.8129
110.23	6.8139
110.25	6.8148
110.26	6.8154
110.28	6.8163
110.30	6.8171
110.31	6.8178
110.33	6.8186
110.34	6.8195
110.36	6.8204
110.38	6.8212
110.40	6.8221
110.41	6.8226
110.43	6.8236
110.45	6.8245
110.46	6.8253
110.48	6.8264
110.49	6.8274
110.51	6.8283
110.53	6.8291
110.54	6.8302
110.56	6.8310
110.58	6.8318
110.59	6.8326
110.61	6.8332
110.63	6.8341
110.65	6.8350
110.66	6.8357
110.68	6.8368
110.69	6.8380
110.71	6.8386
110.73	6.8398
110.75	6.8407
110.76	6.8416
110.78	6.8427
110.79	6.8436
110.81	6.8445
110.82	6.8454
110.84	6.8462
110.86	6.8473
110.88	6.8484
110.90	6.8494
110.91	6.8506
110.93	6.8517
110.94	6.8527
110.96	6.8537
110.98	6.8546
111.00	6.8556
111.01	6.8565
111.03	6.8574
111.04	6.8583
111.06	6.8591
111.08	6.8600
111.09	6.8608
111.11	6.8619
111.13	6.8629
111.14	6.8640
111.16	6.8650
111.17	6.8661
111.19	6.8672
111.21	6.8682
111.23	6.8692
111.24	6.8703
111.26	6.8711
111.28	6.8718
111.30	6.8727
111.31	6.8733
111.33	6.8742
111.34	6.8753
111.36	6.8760
111.38	6.8772
111.39	6.8782
111.41	6.8792
111.43	6.8805
111.44	6.8815
111.46	6.8823
111.48	6.8833
111.50	6.8843
111.51	6.8852
111.53	6.8860
111.54	6.8869
111.56	6.8878
111.58	6.8885
111.59	6.8893
111.61	6.8902
111.63	6.8911
111.65	6.8923
111.66	6.8932
111.68	6.8941
111.69	6.8952
111.71	6.8959
111.73	6.8968
111.75	6.8979
111.76	6.8988
111.78	6.8997
111.80	6.9004
111.81	6.9012
111.83	6.9022
111.84	6.9032
111.86	6.9039
111.88	6.9048
111.89	6.9058
111.91	6.9068
111.93	6.9077
111.94	6.9086
111.96	6.9094
111.98	6.9101
111.99	6.9110
112.01	6.9115
112.03	6.9124
112.04	6.9133
112.06	6.9140
112.08	6.9150
112.09	6.9157
